Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,18.304361437500003
1,2040-2059,18.892222125
1,2060-2079,19.284903874999998
1,2080-2099,19.557283687500004
2,2020-2039,19.129509875
2,2040-2059,19.74586
2,2060-2079,20.0936769375
2,2080-2099,20.3023156875
3,2020-2039,19.8744290625
3,2040-2059,20.468039125
3,2060-2079,20.785087687500003
3,2080-2099,20.971213875
4,2020-2039,19.968227749999997
4,2040-2059,20.5634949375
4,2060-2079,20.8952568125
4,2080-2099,21.072234312499997
5,2020-2039,19.474475374999994
5,2040-2059,20.039515874999996
5,2060-2079,20.3822211875
5,2080-2099,20.580702750000004
6,2020-2039,18.600290625000003
6,2040-2059,19.171316625
6,2060-2079,19.5604706875
6,2080-2099,19.724922624999998
7,2020-2039,18.3118734375
7,2040-2059,18.804331625000003
7,2060-2079,19.288708687499998
7,2080-2099,19.375308
8,2020-2039,18.827745375000003
8,2040-2059,19.464516062499996
8,2060-2079,19.860737750000002
8,2080-2099,20.023209937499995
9,2020-2039,19.3688766875
9,2040-2059,19.945581687499995
9,2060-2079,20.301098999999997
9,2080-2099,20.4378390625
10,2020-2039,19.439226499999997
10,2040-2059,19.975083875
10,2060-2079,20.287002875
10,2080-2099,20.432447625000002
11,2020-2039,19.128138
11,2040-2059,19.6569841875
11,2060-2079,19.988243499999996
11,2080-2099,20.1685059375
12,2020-2039,18.406810124999996
12,2040-2059,18.934641
12,2060-2079,19.245791125
12,2080-2099,19.442504
