Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-12.91646728125
1,2040-2059,-12.18857528125
1,2060-2079,-11.577269093750001
1,2080-2099,-11.313019624999999
2,2020-2039,-10.584964668750002
2,2040-2059,-9.739633218749999
2,2060-2079,-9.29624185
2,2080-2099,-8.9794784125
3,2020-2039,-4.842028868750001
3,2040-2059,-4.07660415625
3,2060-2079,-3.74106150625
3,2080-2099,-3.432707633125
4,2020-2039,1.66890665625
4,2040-2059,2.4388341125
4,2060-2079,2.7332670437499997
4,2080-2099,2.9320509624999995
5,2020-2039,7.519324398549999
5,2040-2059,8.207625406250001
5,2060-2079,8.569909299999999
5,2080-2099,8.76542868125
6,2020-2039,12.503385
6,2040-2059,13.194043512499997
6,2060-2079,13.582729687500002
6,2080-2099,13.71929921875
7,2020-2039,15.419139750000001
7,2040-2059,16.052705125000003
7,2060-2079,16.49776275
7,2080-2099,16.618209
8,2020-2039,14.355392499999997
8,2040-2059,15.0149295625
8,2060-2079,15.497589062499998
8,2080-2099,15.626426375000001
9,2020-2039,9.274249768750002
9,2040-2059,9.93550609375
9,2060-2079,10.445427662499998
9,2080-2099,10.5751965625
10,2020-2039,2.462903565000001
10,2040-2059,3.1241506437499993
10,2060-2079,3.43586140625
10,2080-2099,3.68326700625
11,2020-2039,-4.6884983875
11,2040-2059,-4.0250808437500005
11,2060-2079,-3.5219387999999996
11,2080-2099,-3.2991047668749998
12,2020-2039,-10.745521562500002
12,2040-2059,-9.8666698625
12,2060-2079,-9.4295137875
12,2080-2099,-9.2086819875
