Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,3.12903863625
1,2040-2059,3.4689947681249995
1,2060-2079,3.962258125
1,2080-2099,4.127923775000001
2,2020-2039,3.4361813687499994
2,2040-2059,3.78799289375
2,2060-2079,4.01621496875
2,2080-2099,4.27491746875
3,2020-2039,5.16978321875
3,2040-2059,5.595861496250001
3,2060-2079,5.9341753141249995
3,2080-2099,6.006642515625001
4,2020-2039,8.1166643125
4,2040-2059,8.4029266125
4,2060-2079,8.6441705625
4,2080-2099,8.96531570625
5,2020-2039,12.010725362499999
5,2040-2059,12.44361778125
5,2060-2079,12.772982531250001
5,2080-2099,12.88529801875
6,2020-2039,16.2621315
6,2040-2059,16.952980874999998
6,2060-2079,17.31362871875
6,2080-2099,17.3149908125
7,2020-2039,19.1904158125
7,2040-2059,19.6925405625
7,2060-2079,20.15630475
7,2080-2099,20.3116604375
8,2020-2039,18.785688687499995
8,2040-2059,19.339930499999994
8,2060-2079,19.852590437500005
8,2080-2099,19.970857375
9,2020-2039,15.116308187500001
9,2040-2059,15.4520156875
9,2060-2079,16.049999593749998
9,2080-2099,16.20887634375
10,2020-2039,10.74461239375
10,2040-2059,11.31218814375
10,2060-2079,11.568062231250002
10,2080-2099,11.902408206250001
11,2020-2039,7.301879143749999
11,2040-2059,7.539465593750001
11,2060-2079,7.987981412500002
11,2080-2099,8.184824162499998
12,2020-2039,4.42729375625
12,2040-2059,4.8673650125000005
12,2060-2079,5.386559925
12,2080-2099,5.350560475
