Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,2.7539305375
1,2040-2059,3.17790168125
1,2060-2079,3.4573627062499996
1,2080-2099,3.506250915625
2,2020-2039,2.7549028793750003
2,2040-2059,3.21381571875
2,2060-2079,3.2899516062500003
2,2080-2099,3.51661351875
3,2020-2039,3.9285292750000003
3,2040-2059,4.211271818749999
3,2060-2079,4.36285599375
3,2080-2099,4.38844255
4,2020-2039,6.080164517500001
4,2040-2059,6.347281406250001
4,2060-2079,6.47735136875
4,2080-2099,6.6981677125
5,2020-2039,9.45604496875
5,2040-2059,9.78783493125
5,2060-2079,9.96726284375
5,2080-2099,9.9265675
6,2020-2039,12.837438375000001
6,2040-2059,13.406686468750001
6,2060-2079,13.61826109375
6,2080-2099,13.5089888125
7,2020-2039,15.1625975
7,2040-2059,15.58190503125
7,2060-2079,15.96408984375
7,2080-2099,16.013728625
8,2020-2039,14.829891656249998
8,2040-2059,15.288810999999997
8,2060-2079,15.6061670625
8,2080-2099,15.65947328125
9,2020-2039,12.245992287499998
9,2040-2059,12.614897749999999
9,2060-2079,12.949501562500002
9,2080-2099,13.236524562500001
10,2020-2039,9.01817964375
10,2040-2059,9.433018287500001
10,2060-2079,9.442450456249999
10,2080-2099,9.838931137500001
11,2020-2039,5.9155480625
11,2040-2059,6.304031108749999
11,2060-2079,6.511963084375
11,2080-2099,6.672444387500001
12,2020-2039,3.87864738125
12,2040-2059,4.244135850000001
12,2060-2079,4.518468737499999
12,2080-2099,4.6306867125
