Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,1.2734715875000002
1,2040-2059,1.8415740468750001
1,2060-2079,2.345051864125
1,2080-2099,2.6860325137500003
2,2020-2039,2.5557318318749997
2,2040-2059,3.1930951249999993
2,2060-2079,3.7079345341875
2,2080-2099,3.9544737474981253
3,2020-2039,6.087563143750001
3,2040-2059,6.593631150000002
3,2060-2079,7.0410920500000005
3,2080-2099,7.35218028125
4,2020-2039,10.1549085
4,2040-2059,10.753088875
4,2060-2079,11.085569081249998
4,2080-2099,11.358066206249998
5,2020-2039,13.8073525
5,2040-2059,14.318645937500001
5,2060-2079,14.627851968749999
5,2080-2099,14.845295062499998
6,2020-2039,16.4723114375
6,2040-2059,16.938180374999998
6,2060-2079,17.348850249999998
6,2080-2099,17.5070268125
7,2020-2039,17.141129375000002
7,2040-2059,17.556023312500002
7,2060-2079,17.90558625
7,2080-2099,18.049626125
8,2020-2039,16.669012125
8,2040-2059,17.116711062500002
8,2060-2079,17.440099375000003
8,2080-2099,17.638580312500004
9,2020-2039,15.256048250000001
9,2040-2059,15.739550625000001
9,2060-2079,16.0442294375
9,2080-2099,16.2156845625
10,2020-2039,11.527037875000001
10,2040-2059,12.080456625
10,2060-2079,12.43576859375
10,2080-2099,12.636199906249999
11,2020-2039,6.70714094375
11,2040-2059,7.207779899999999
11,2060-2079,7.637668862500002
11,2080-2099,7.851711256250001
12,2020-2039,2.6186324418750004
12,2040-2059,3.2716126887499994
12,2060-2079,3.7251741706250003
12,2080-2099,4.08585056875
