Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,19.817772062499998
1,2040-2059,20.281015937499998
1,2060-2079,20.672704625
1,2080-2099,20.823468812499996
2,2020-2039,20.883726125
2,2040-2059,21.519622749999996
2,2060-2079,21.859966749999998
2,2080-2099,22.1254551875
3,2020-2039,23.2860438125
3,2040-2059,23.8411219375
3,2060-2079,24.263516499999998
3,2080-2099,24.433999125
4,2020-2039,25.424245500000005
4,2040-2059,25.97565725
4,2060-2079,26.307840312499998
4,2080-2099,26.507327625
5,2020-2039,25.974683125000002
5,2040-2059,26.461562874999995
5,2060-2079,26.745242749999996
5,2080-2099,26.966309625000005
6,2020-2039,25.681652249999996
6,2040-2059,26.15060425
6,2060-2079,26.460917187500005
6,2080-2099,26.6506664375
7,2020-2039,25.41046325
7,2040-2059,25.824211437499997
7,2060-2079,26.125474687499995
7,2080-2099,26.2671109375
8,2020-2039,25.253008812500006
8,2040-2059,25.670759500000003
8,2060-2079,25.9814006875
8,2080-2099,26.111871062500004
9,2020-2039,24.99655625
9,2040-2059,25.3855635
9,2060-2079,25.659529124999995
9,2080-2099,25.769227437499996
10,2020-2039,24.039857687499996
10,2040-2059,24.446430124999996
10,2060-2079,24.695687375
10,2080-2099,24.886577
11,2020-2039,22.517266125
11,2040-2059,22.94188875
11,2060-2079,23.223891124999994
11,2080-2099,23.479360437500002
12,2020-2039,20.487585687499998
12,2040-2059,20.928301625
12,2060-2079,21.367769625
12,2080-2099,21.477664750000002
