Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,14.742709006250003
1,2040-2059,15.302817687500001
1,2060-2079,15.596592375000002
1,2080-2099,15.870662874999999
2,2020-2039,16.96419175
2,2040-2059,17.337967812500004
2,2060-2079,17.65649975
2,2080-2099,17.842405562499998
3,2020-2039,20.4186886875
3,2040-2059,20.963085874999997
3,2060-2079,21.242162500000003
3,2080-2099,21.573004687500003
4,2020-2039,23.513204875
4,2040-2059,24.087678437500003
4,2060-2079,24.50393015625
4,2080-2099,24.753322
5,2020-2039,25.01844075
5,2040-2059,25.5366184375
5,2060-2079,26.128776187499998
5,2080-2099,26.296367375000003
6,2020-2039,25.8265814375
6,2040-2059,26.4404724375
6,2060-2079,26.939764250000003
6,2080-2099,27.1321704375
7,2020-2039,25.874355000000005
7,2040-2059,26.4285578125
7,2060-2079,26.933679062500005
7,2080-2099,27.123136062500002
8,2020-2039,25.417066562500004
8,2040-2059,26.0210254375
8,2060-2079,26.3696584375
8,2080-2099,26.637953312500002
9,2020-2039,24.854352125
9,2040-2059,25.433393749999997
9,2060-2079,25.876010687499996
9,2080-2099,26.062055937499995
10,2020-2039,22.90033525
10,2040-2059,23.4955111875
10,2060-2079,24.043062500000005
10,2080-2099,24.1190853125
11,2020-2039,18.983524625
11,2040-2059,19.608698
11,2060-2079,20.149134999999998
11,2080-2099,20.29212725
12,2020-2039,15.403201750000003
12,2040-2059,16.056218031249998
12,2060-2079,16.3840068125
12,2080-2099,16.532245687499998
