Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-0.10178316675000008
1,2040-2059,0.3625539131249999
1,2060-2079,0.7428171287499999
1,2080-2099,0.7999034881250001
2,2020-2039,0.14480013374999998
2,2040-2059,0.5824977866875
2,2060-2079,0.77242474625
2,2080-2099,1.0336282781874997
3,2020-2039,1.8344784306250002
3,2040-2059,2.16346030875
3,2060-2079,2.4014211842499997
3,2080-2099,2.4270425425
4,2020-2039,4.6235279125
4,2040-2059,4.8854600125
4,2060-2079,5.103953981249999
4,2080-2099,5.3704584435625
5,2020-2039,8.48122455
5,2040-2059,8.860082156249998
5,2060-2079,9.105368106249998
5,2080-2099,9.12653243125
6,2020-2039,12.140458687499999
6,2040-2059,12.822563168750001
6,2060-2079,13.1217908125
6,2080-2099,12.997046874999999
7,2020-2039,14.339653875
7,2040-2059,14.8440623125
7,2060-2079,15.244908124999998
7,2080-2099,15.351961562499996
8,2020-2039,13.6674220625
8,2040-2059,14.11967615625
8,2060-2079,14.560618937500001
8,2080-2099,14.615938468749999
9,2020-2039,10.4873354875
9,2040-2059,10.895251149999998
9,2060-2079,11.33534279375
9,2080-2099,11.642194312500001
10,2020-2039,6.8892165343750005
10,2040-2059,7.36094394
10,2060-2079,7.40846120625
10,2080-2099,7.832366121875
11,2020-2039,3.5823436312499997
11,2040-2059,3.9604841874999996
11,2060-2079,4.258203993750001
11,2080-2099,4.403839474999999
12,2020-2039,1.1519879587500002
12,2040-2059,1.532903920625
12,2060-2079,1.964125098125
12,2080-2099,2.0636339462500004
