Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-8.86834948125
1,2040-2059,-7.869878043749999
1,2060-2079,-7.3678188406250005
1,2080-2099,-7.341013815
2,2020-2039,-8.96775915
2,2040-2059,-8.3983400875
2,2060-2079,-7.582352489999999
2,2080-2099,-7.516672237500002
3,2020-2039,-6.1153205687500005
3,2040-2059,-5.865837118749999
3,2060-2079,-5.19536200875
3,2080-2099,-5.360174650375001
4,2020-2039,-1.606121685625
4,2040-2059,-1.2444447725
4,2060-2079,-0.9180418343750001
4,2080-2099,-0.7843576290624997
5,2020-2039,3.9104552874999996
5,2040-2059,4.215990496249999
5,2060-2079,4.61451972
5,2080-2099,4.641855799999999
6,2020-2039,8.830879287499998
6,2040-2059,9.3943409
6,2060-2079,9.735952256249998
6,2080-2099,9.79428135625
7,2020-2039,11.4453205
7,2040-2059,12.0130953375
7,2060-2079,12.339939937499997
7,2080-2099,12.53415990625
8,2020-2039,10.24228963125
8,2040-2059,10.75350095
8,2060-2079,11.088824812500002
8,2080-2099,11.295977918750001
9,2020-2039,6.532755643750001
9,2040-2059,6.951926606250001
9,2060-2079,7.2585413249999995
9,2080-2099,7.535894100000001
10,2020-2039,2.28637042875
10,2040-2059,2.7924826625
10,2060-2079,3.0756739815625
10,2080-2099,3.324079279375
11,2020-2039,-2.39607065625
11,2040-2059,-1.8894520962500003
11,2060-2079,-1.2140529325625
11,2080-2099,-1.23869431875
12,2020-2039,-6.487986513125
12,2040-2059,-5.618966396250001
12,2060-2079,-5.006363768750002
12,2080-2099,-4.936639112500001
