Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.600928000000003
1,2040-2059,24.986835249999995
1,2060-2079,25.219032187499998
1,2080-2099,25.377907937500005
2,2020-2039,24.238291437500003
2,2040-2059,24.614847312500004
2,2060-2079,24.85897125
2,2080-2099,24.974850562500002
3,2020-2039,24.2217970625
3,2040-2059,24.605871124999997
3,2060-2079,24.842444374999996
3,2080-2099,25.018017125
4,2020-2039,24.58058775
4,2040-2059,24.9728914375
4,2060-2079,25.229232250000003
4,2080-2099,25.382371312500002
5,2020-2039,25.161351250000003
5,2040-2059,25.537021312499995
5,2060-2079,25.814137375
5,2080-2099,25.958168
6,2020-2039,25.8206310625
6,2040-2059,26.1838165
6,2060-2079,26.462726249999996
6,2080-2099,26.6038963125
7,2020-2039,26.391317875000006
7,2040-2059,26.7725301875
7,2060-2079,27.0193013125
7,2080-2099,27.16252925
8,2020-2039,26.863948437499996
8,2040-2059,27.251955875
8,2060-2079,27.494542625
8,2080-2099,27.641360437500005
9,2020-2039,27.104393625
9,2040-2059,27.47879725
9,2060-2079,27.761171750000003
9,2080-2099,27.901431874999993
10,2020-2039,26.913335437499995
10,2040-2059,27.311576
10,2060-2079,27.572536125000006
10,2080-2099,27.709663125
11,2020-2039,26.272693250000003
11,2040-2059,26.6767814375
11,2060-2079,26.9224093125
11,2080-2099,27.0397608125
12,2020-2039,25.389264375
12,2040-2059,25.75982775
12,2060-2079,25.9999498125
12,2080-2099,26.158196125
