Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.584675875
1,2040-2059,24.984806437499998
1,2060-2079,25.219961687499996
1,2080-2099,25.379677875
2,2020-2039,24.23023075
2,2040-2059,24.615254500000002
2,2060-2079,24.871364375
2,2080-2099,24.9812905
3,2020-2039,24.183120625
3,2040-2059,24.574953250000004
3,2060-2079,24.833599999999993
3,2080-2099,24.999302687500002
4,2020-2039,24.522548375000003
4,2040-2059,24.89285325
4,2060-2079,25.1853800625
4,2080-2099,25.336000999999996
5,2020-2039,25.1670746875
5,2040-2059,25.51579475
5,2060-2079,25.81964975
5,2080-2099,25.970503125000008
6,2020-2039,25.856794562499996
6,2040-2059,26.2086479375
6,2060-2079,26.509784625
6,2080-2099,26.664162124999997
7,2020-2039,26.443988437499996
7,2040-2059,26.8116636875
7,2060-2079,27.0857520625
7,2080-2099,27.2307160625
8,2020-2039,26.891478062500003
8,2040-2059,27.26511025
8,2060-2079,27.5198349375
8,2080-2099,27.677372249999994
9,2020-2039,27.054014562500004
9,2040-2059,27.414843249999997
9,2060-2079,27.7083445625
9,2080-2099,27.859562062499997
10,2020-2039,26.829929749999998
10,2040-2059,27.206190187499995
10,2060-2079,27.489132749999996
10,2080-2099,27.619772437500004
11,2020-2039,26.181401250000004
11,2040-2059,26.574633000000002
11,2060-2079,26.831250625000006
11,2080-2099,26.966459062500004
12,2020-2039,25.331292999999995
12,2040-2059,25.7183704375
12,2060-2079,25.9733076875
12,2080-2099,26.131262187500006
