Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,1.4353104743749998
1,2040-2059,1.8436911784375
1,2060-2079,2.253990825
1,2080-2099,2.2755203950000005
2,2020-2039,1.59201784375
2,2040-2059,2.08173759625
2,2060-2079,2.1754728225
2,2080-2099,2.41422885125
3,2020-2039,3.06167135
3,2040-2059,3.3391814500000003
3,2060-2079,3.569055325
3,2080-2099,3.61749925
4,2020-2039,5.415679118124999
4,2040-2059,5.736953843749999
4,2060-2079,5.868878371250001
4,2080-2099,6.128359224999999
5,2020-2039,8.954739525
5,2040-2059,9.3768244125
5,2060-2079,9.5415267875
5,2080-2099,9.523403124999998
6,2020-2039,12.441235837499999
6,2040-2059,13.13667775
6,2060-2079,13.37236190625
6,2080-2099,13.224362406250002
7,2020-2039,14.682111125000002
7,2040-2059,15.146940062499999
7,2060-2079,15.568072625
7,2080-2099,15.6304079375
8,2020-2039,14.069630343750001
8,2040-2059,14.48091421875
8,2060-2079,14.950007906249999
8,2080-2099,14.990074312499997
9,2020-2039,11.045077481250003
9,2040-2059,11.455200293750002
9,2060-2079,11.89003209375
9,2080-2099,12.20067040625
10,2020-2039,7.660896843750001
10,2040-2059,8.12915800625
10,2060-2079,8.12964049375
10,2080-2099,8.55986546875
11,2020-2039,4.55329569375
11,2040-2059,4.953695274999999
11,2060-2079,5.214784843750001
11,2080-2099,5.443560559374999
12,2020-2039,2.5230229393749997
12,2040-2059,2.8796708625
12,2060-2079,3.25694143125
12,2080-2099,3.3892165875
