Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-6.4243536062499995
1,2040-2059,-5.4608273625
1,2060-2079,-4.89125544625
1,2080-2099,-4.6473445648750005
2,2020-2039,-4.863918475
2,2040-2059,-4.133980825
2,2060-2079,-3.4858104531250005
2,2080-2099,-3.34389789625
3,2020-2039,-1.6242536631250002
3,2040-2059,-0.90573517
3,2060-2079,-0.508899552075
3,2080-2099,-0.18181680124999997
4,2020-2039,3.446492562499999
4,2040-2059,4.010890575
4,2060-2079,4.4219335625000005
4,2080-2099,4.68756770625
5,2020-2039,9.10524583125
5,2040-2059,9.652529093750001
5,2060-2079,10.0569516
5,2080-2099,10.286862174999998
6,2020-2039,14.07476990625
6,2040-2059,14.731567156249998
6,2060-2079,15.1545809375
6,2080-2099,15.375669250000003
7,2020-2039,16.994439937499997
7,2040-2059,17.654812000000003
7,2060-2079,18.040480312499998
7,2080-2099,18.291623437500004
8,2020-2039,16.2187010625
8,2040-2059,16.88426309375
8,2060-2079,17.345898625
8,2080-2099,17.47725475
9,2020-2039,12.003468999999997
9,2040-2059,12.790371949999999
9,2060-2079,13.225839593749999
9,2080-2099,13.373532468749998
10,2020-2039,5.834311681250001
10,2040-2059,6.515607299999999
10,2060-2079,7.059312428749999
10,2080-2099,7.258867162499999
11,2020-2039,-0.3078666284375
11,2040-2059,0.4291027371249999
11,2060-2079,1.0261066910000003
11,2080-2099,1.1754454055
12,2020-2039,-4.717203340625001
12,2040-2059,-3.8107635156249997
12,2060-2079,-3.3340879875000002
12,2080-2099,-3.063553725
