Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,20.843897718750004
1,2040-2059,21.375227218750005
1,2060-2079,21.667192250000003
1,2080-2099,21.962561624999996
2,2020-2039,22.33943103125
2,2040-2059,22.815627656249994
2,2060-2079,23.210883999999997
2,2080-2099,23.43862115624999
3,2020-2039,24.128694031250003
3,2040-2059,24.6370045
3,2060-2079,25.048284906250004
3,2080-2099,25.283499281250002
4,2020-2039,25.42985546875
4,2040-2059,25.903752093750004
4,2060-2079,26.335093875
4,2080-2099,26.553540687499996
5,2020-2039,25.9060395625
5,2040-2059,26.443482562499998
5,2060-2079,26.839848625000002
5,2080-2099,27.08327446875
6,2020-2039,25.969206218750003
6,2040-2059,26.473306374999993
6,2060-2079,26.812709718749996
6,2080-2099,27.03778409375
7,2020-2039,25.691695718750005
7,2040-2059,26.156989625
7,2060-2079,26.47255740625
7,2080-2099,26.678487343750003
8,2020-2039,25.479863625
8,2040-2059,25.928754531249993
8,2060-2079,26.247498093750007
8,2080-2099,26.42866490625
9,2020-2039,25.61008778125001
9,2040-2059,26.038855906250003
9,2060-2079,26.389935749999996
9,2080-2099,26.566678125
10,2020-2039,25.46919103125
10,2040-2059,26.03036424999999
10,2060-2079,26.320055406250006
10,2080-2099,26.536064093750003
11,2020-2039,23.440536281249997
11,2040-2059,23.88961784375
11,2060-2079,24.306126218750002
11,2080-2099,24.42728525
12,2020-2039,21.152727281249998
12,2040-2059,21.646812843750002
12,2060-2079,21.99029025
12,2080-2099,22.227705781250002
