Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,23.760806437499994
1,2040-2059,24.164297375
1,2060-2079,24.48782725
1,2080-2099,24.658364812499997
2,2020-2039,23.835122750000004
2,2040-2059,24.235936312499998
2,2060-2079,24.543311
2,2080-2099,24.72984875
3,2020-2039,23.501723749999996
3,2040-2059,23.877497375
3,2060-2079,24.233938687499997
3,2080-2099,24.3806673125
4,2020-2039,22.4244324375
4,2040-2059,22.853049062500006
4,2060-2079,23.182031625
4,2080-2099,23.324606437499998
5,2020-2039,20.476084687500002
5,2040-2059,20.9217816875
5,2060-2079,21.1986480625
5,2080-2099,21.426234125
6,2020-2039,18.5847175625
6,2040-2059,19.018984375000002
6,2060-2079,19.3771740625
6,2080-2099,19.519544375000002
7,2020-2039,17.657337312499994
7,2040-2059,18.067884874999997
7,2060-2079,18.432053875
7,2080-2099,18.5430374375
8,2020-2039,17.7792248125
8,2040-2059,18.143868437499997
8,2060-2079,18.4970965625
8,2080-2099,18.6086575
9,2020-2039,18.86382034375
9,2040-2059,19.269882125000002
9,2060-2079,19.5536149375
9,2080-2099,19.720267687499998
10,2020-2039,20.598406125
10,2040-2059,21.034072625
10,2060-2079,21.351540625000005
10,2080-2099,21.530573625000002
11,2020-2039,22.2092093125
11,2040-2059,22.63301975
11,2060-2079,22.943808125
11,2080-2099,23.100280812500003
12,2020-2039,23.263338125000004
12,2040-2059,23.691709875000004
12,2060-2079,24.018718625
12,2080-2099,24.214854625
