Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,4.0658193
1,2040-2059,4.38255153125
1,2060-2079,4.49931901875
1,2080-2099,4.49714499375
2,2020-2039,3.81258370625
2,2040-2059,4.18948608125
2,2060-2079,4.25830719375
2,2080-2099,4.3842313625000005
3,2020-2039,4.573724262499999
3,2040-2059,4.744850521875
3,2060-2079,4.7882296335
3,2080-2099,4.8269441875
4,2020-2039,6.003339164999999
4,2040-2059,6.268113574999999
4,2060-2079,6.274607981249999
4,2080-2099,6.4787209812499995
5,2020-2039,8.622166962500001
5,2040-2059,8.96609820625
5,2060-2079,8.992740999999999
5,2080-2099,9.047166018750001
6,2020-2039,11.57193678125
6,2040-2059,12.020540524999998
6,2060-2079,12.163835331249997
6,2080-2099,12.155761524999997
7,2020-2039,13.824856
7,2040-2059,14.258625687499999
7,2060-2079,14.47030275
7,2080-2099,14.543195125
8,2020-2039,13.797005687499997
8,2040-2059,14.195725499999998
8,2060-2079,14.347765749999997
8,2080-2099,14.458334875
9,2020-2039,11.765753275
9,2040-2059,12.08278010625
9,2060-2079,12.2750548125
9,2080-2099,12.545428025
10,2020-2039,9.099761831250001
10,2040-2059,9.405727650000001
10,2060-2079,9.43783486875
10,2080-2099,9.713378474999999
11,2020-2039,6.5383334600000005
11,2040-2059,6.925250299999999
11,2060-2079,6.947557452500002
11,2080-2099,7.131638912500001
12,2020-2039,5.03605420625
12,2040-2059,5.244131150000001
12,2060-2079,5.3354772125
12,2080-2099,5.517098779375001
