Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,16.3049716875
1,2040-2059,16.815268625
1,2060-2079,17.27047096875
1,2080-2099,17.5042066875
2,2020-2039,17.4885739375
2,2040-2059,18.115682
2,2060-2079,18.586959999999998
2,2080-2099,18.85054071875
3,2020-2039,19.303352812500005
3,2040-2059,19.827435
3,2060-2079,20.3157121875
3,2080-2099,20.538819562500002
4,2020-2039,20.344773812499998
4,2040-2059,20.885311375000008
4,2060-2079,21.269292375
4,2080-2099,21.5017253125
5,2020-2039,20.369025437499996
5,2040-2059,20.902297875
5,2060-2079,21.332172875
5,2080-2099,21.534300562499997
6,2020-2039,20.092676374999996
6,2040-2059,20.6477203125
6,2060-2079,21.0765866875
6,2080-2099,21.2416280625
7,2020-2039,19.605895812499995
7,2040-2059,20.069330125
7,2060-2079,20.500368124999998
7,2080-2099,20.6634366875
8,2020-2039,19.491124749999997
8,2040-2059,19.9768366875
8,2060-2079,20.357545000000002
8,2080-2099,20.563364999999997
9,2020-2039,19.671776
9,2040-2059,20.190139624999997
9,2060-2079,20.546994937500003
9,2080-2099,20.71176025
10,2020-2039,18.97006025
10,2040-2059,19.535771187500004
10,2060-2079,19.894450062500002
10,2080-2099,20.080128437500004
11,2020-2039,17.6912601875
11,2040-2059,18.213027562500002
11,2060-2079,18.615283875
11,2080-2099,18.792970499999996
12,2020-2039,16.483981500000002
12,2040-2059,17.028672124999996
12,2060-2079,17.390867375
12,2080-2099,17.580827749999997
