Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-13.9527783125
1,2040-2059,-13.30112166875
1,2060-2079,-12.75471271875
1,2080-2099,-12.087988718750001
2,2020-2039,-12.5170403875
2,2040-2059,-11.58638795
2,2060-2079,-11.31797365625
2,2080-2099,-10.835098368749998
3,2020-2039,-7.83171821875
3,2040-2059,-6.6533938500000005
3,2060-2079,-6.459384862499999
3,2080-2099,-5.926202356249999
4,2020-2039,-1.72350919
4,2040-2059,-0.8940255781250002
4,2060-2079,-0.47295905143750006
4,2080-2099,-0.3456866362499999
5,2020-2039,3.69112574375
5,2040-2059,4.38486571875
5,2060-2079,4.831374443750001
5,2080-2099,4.83089865
6,2020-2039,8.01720346
6,2040-2059,8.62614968125
6,2060-2079,9.07505538125
6,2080-2099,9.228132212500002
7,2020-2039,10.410194875000002
7,2040-2059,11.13825714375
7,2060-2079,11.561783187499998
7,2080-2099,11.7262360125
8,2020-2039,9.1956308125
8,2040-2059,9.981135275
8,2060-2079,10.44494279375
8,2080-2099,10.592068212500001
9,2020-2039,4.446991150000001
9,2040-2059,5.178307750000001
9,2060-2079,5.5732046749999995
9,2080-2099,5.814480564375
10,2020-2039,-0.8230919462500002
10,2040-2059,-0.17859471000000002
10,2060-2079,-0.013734125625000024
10,2080-2099,0.1785171128750001
11,2020-2039,-6.063840931250001
11,2040-2059,-5.320112775000001
11,2060-2079,-5.041679741875001
11,2080-2099,-4.75801179375
12,2020-2039,-11.381016468750003
12,2040-2059,-10.548294912500001
12,2060-2079,-10.087153606249998
12,2080-2099,-9.91525726875
