Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,20.9063125625
1,2040-2059,21.190417374999996
1,2060-2079,21.558467999999998
1,2080-2099,21.736519875000003
2,2020-2039,21.2284673125
2,2040-2059,21.433536000000004
2,2060-2079,21.7567605
2,2080-2099,21.959317187499998
3,2020-2039,19.5748355625
3,2040-2059,19.759963374999998
3,2060-2079,20.2016950625
3,2080-2099,20.326726437500003
4,2020-2039,16.196026125
4,2040-2059,16.598610812500002
4,2060-2079,16.956940968749997
4,2080-2099,17.0421535
5,2020-2039,12.40269104375
5,2040-2059,12.671442749999999
5,2060-2079,12.84199534375
5,2080-2099,13.112944731249998
6,2020-2039,9.3272704875
6,2040-2059,9.627304643750001
6,2060-2079,10.032656906249999
6,2080-2099,10.118382056249999
7,2020-2039,8.414570099999999
7,2040-2059,8.831498462499999
7,2060-2079,9.254523543750002
7,2080-2099,9.463908881250001
8,2020-2039,9.71869703125
8,2040-2059,9.97682565625
8,2060-2079,10.36963725625
8,2080-2099,10.581486187500001
9,2020-2039,11.65265275625
9,2040-2059,11.91205428125
9,2060-2079,12.38052635625
9,2080-2099,12.580067525000002
10,2020-2039,14.0616810625
10,2040-2059,14.366567937499997
10,2060-2079,14.699082525
10,2080-2099,14.886693937500002
11,2020-2039,16.7890890625
11,2040-2059,17.04783725
11,2060-2079,17.3926868125
11,2080-2099,17.532622562500002
12,2020-2039,19.10763765625
12,2040-2059,19.487104499999997
12,2060-2079,19.810002
12,2080-2099,20.094043875000004
