Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,28.0885628125
1,2040-2059,28.751966187500003
1,2060-2079,29.583557999999993
1,2080-2099,30.448460124999997
2,2020-2039,28.2204136875
2,2040-2059,28.8888630625
2,2060-2079,29.72659475
2,2080-2099,30.6220204375
3,2020-2039,28.591027187500003
3,2040-2059,29.2040695
3,2060-2079,30.05699475
3,2080-2099,30.8831843125
4,2020-2039,28.543544437500003
4,2040-2059,29.1343715625
4,2060-2079,29.991678124999996
4,2080-2099,30.822016374999993
5,2020-2039,27.656782000000003
5,2040-2059,28.247228187500003
5,2060-2079,29.133872937499998
5,2080-2099,29.9471356875
6,2020-2039,26.413404312499996
6,2040-2059,26.996302625000002
6,2060-2079,27.843576625000004
6,2080-2099,28.658587374999996
7,2020-2039,25.43075125
7,2040-2059,26.013941250000002
7,2060-2079,26.839860375
7,2080-2099,27.629585875
8,2020-2039,25.006204062500004
8,2040-2059,25.546685624999995
8,2060-2079,26.37238468749999
8,2080-2099,27.163285625
9,2020-2039,25.1810760625
9,2040-2059,25.725639375000004
9,2060-2079,26.5118886875
9,2080-2099,27.284399937499998
10,2020-2039,25.875483562499998
10,2040-2059,26.440140749999994
10,2060-2079,27.202234562500003
10,2080-2099,27.993584374999998
11,2020-2039,26.933552187500002
11,2040-2059,27.506589187499998
11,2060-2079,28.283896687499997
11,2080-2099,29.0811453125
12,2020-2039,27.813936750000003
12,2040-2059,28.436448437499998
12,2060-2079,29.240474062500006
12,2080-2099,30.053126375
