Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,13.21156346875
1,2040-2059,13.988241999999996
1,2060-2079,14.833826999999998
1,2080-2099,15.709481343749998
2,2020-2039,13.753372500000001
2,2040-2059,14.508211968749999
2,2060-2079,15.407761875000002
2,2080-2099,16.302890375
3,2020-2039,15.6144426875
3,2040-2059,16.51724075
3,2060-2079,17.2114184375
3,2080-2099,18.36677575
4,2020-2039,18.354512937499997
4,2040-2059,19.137168812500004
4,2060-2079,20.208741499999995
4,2080-2099,21.209664000000004
5,2020-2039,21.6945808125
5,2040-2059,22.751150625000005
5,2060-2079,23.709742875000003
5,2080-2099,24.764179937500003
6,2020-2039,25.670766687500006
6,2040-2059,26.627665937499998
6,2060-2079,27.712046062499997
6,2080-2099,28.8991949375
7,2020-2039,28.436923937499994
7,2040-2059,29.489784187500003
7,2060-2079,30.6684825
7,2080-2099,31.964147750000002
8,2020-2039,29.164357374999994
8,2040-2059,30.285555874999996
8,2060-2079,31.549110874999997
8,2080-2099,32.5945389375
9,2020-2039,26.988890999999995
9,2040-2059,28.009234749999997
9,2060-2079,29.182802562499997
9,2080-2099,30.3510731875
10,2020-2039,22.941570374999994
10,2040-2059,24.039106500000003
10,2060-2079,25.157790187499998
10,2080-2099,26.2332315
11,2020-2039,18.205495375
11,2040-2059,19.300866125
11,2060-2079,20.241481000000004
11,2080-2099,21.28372275
12,2020-2039,14.708945625000002
12,2040-2059,15.404616749999997
12,2060-2079,16.43879034375
12,2080-2099,17.2978646875
