Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,15.759856812499999
1,2040-2059,16.649151781249998
1,2060-2079,17.6520116875
1,2080-2099,18.5493840625
2,2020-2039,15.916573812500001
2,2040-2059,16.69852375
2,2060-2079,17.701334624999998
2,2080-2099,18.700056124999996
3,2020-2039,14.56626771875
3,2040-2059,15.308368125000001
3,2060-2079,16.203202375000004
3,2080-2099,17.206451062500005
4,2020-2039,11.732565687500003
4,2040-2059,12.42882146875
4,2060-2079,13.34501775
4,2080-2099,14.240219125
5,2020-2039,8.81232644375
5,2040-2059,9.49394546875
5,2060-2079,10.2853591875
5,2080-2099,11.224485406250002
6,2020-2039,6.88785669375
6,2040-2059,7.485659256249998
6,2060-2079,8.33629649375
6,2080-2099,9.157852968750001
7,2020-2039,6.191643775
7,2040-2059,6.8669728375000005
7,2060-2079,7.747362875000001
7,2080-2099,8.5479206875
8,2020-2039,6.9080071375
8,2040-2059,7.53442165
8,2060-2079,8.38526955
8,2080-2099,9.19926154375
9,2020-2039,8.37666309375
9,2040-2059,9.0065390125
9,2060-2079,9.908474381249999
9,2080-2099,10.7617854375
10,2020-2039,10.29833181875
10,2040-2059,10.955532656250002
10,2060-2079,11.800565562500001
10,2080-2099,12.7653769375
11,2020-2039,12.5854095
11,2040-2059,13.29906765625
11,2060-2079,14.144582499999999
11,2080-2099,15.011833531249998
12,2020-2039,14.6436025625
12,2040-2059,15.372006000000003
12,2060-2079,16.230818250000002
12,2080-2099,17.2694775
