Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,24.586000374999998
1,2040-2059,25.329433875000003
1,2060-2079,26.165886875000005
1,2080-2099,27.082172062499996
2,2020-2039,25.7072838125
2,2040-2059,26.4536033125
2,2060-2079,27.3655495
2,2080-2099,28.270952
3,2020-2039,26.414201687499993
3,2040-2059,27.227625375
3,2060-2079,28.1338295625
3,2080-2099,29.064842687499997
4,2020-2039,26.244163874999998
4,2040-2059,27.0544726875
4,2060-2079,28.020017062499996
4,2080-2099,28.939853062500003
5,2020-2039,25.164562687499995
5,2040-2059,25.927463749999998
5,2060-2079,27.006550375000003
5,2080-2099,27.971748
6,2020-2039,24.064067562499993
6,2040-2059,24.9134694375
6,2060-2079,25.962359125000003
6,2080-2099,27.019146937499997
7,2020-2039,23.704861
7,2040-2059,24.486182625
7,2060-2079,25.5506448125
7,2080-2099,26.573938625000004
8,2020-2039,24.0341405625
8,2040-2059,24.799061125000005
8,2060-2079,25.8174110625
8,2080-2099,26.847534375
9,2020-2039,24.618009937500002
9,2040-2059,25.4082205
9,2060-2079,26.336973624999995
9,2080-2099,27.341698124999997
10,2020-2039,24.5820594375
10,2040-2059,25.36292975
10,2060-2079,26.191717375000003
10,2080-2099,27.1679499375
11,2020-2039,23.9144715625
11,2040-2059,24.667999375
11,2060-2079,25.5646376875
11,2080-2099,26.491495125
12,2020-2039,23.803213375000002
12,2040-2059,24.4823096875
12,2060-2079,25.360917875
12,2080-2099,26.269534999999998
