Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.402067187500002
1,2040-2059,27.607060312499996
1,2060-2079,28.5281995
1,2080-2099,29.800178937499997
2,2020-2039,28.758293000000002
2,2040-2059,29.813462499999996
2,2060-2079,30.974961625
2,2080-2099,32.13611525
3,2020-2039,31.592529125
3,2040-2059,32.7830936875
3,2060-2079,33.8901886875
3,2080-2099,35.118252
4,2020-2039,32.59172725
4,2040-2059,33.5790009375
4,2060-2079,34.777941250000005
4,2080-2099,36.040825375
5,2020-2039,31.479299625
5,2040-2059,32.487636125
5,2060-2079,33.6077231875
5,2080-2099,34.781908
6,2020-2039,30.1410071875
6,2040-2059,31.0265733125
6,2060-2079,32.1647631875
6,2080-2099,33.4780829375
7,2020-2039,28.9049524375
7,2040-2059,29.6463746875
7,2060-2079,30.807439624999997
7,2080-2099,31.983979312500004
8,2020-2039,27.874910625000005
8,2040-2059,28.6653995
8,2060-2079,29.7129858125
8,2080-2099,30.724702875000002
9,2020-2039,28.3607136875
9,2040-2059,29.1710800625
9,2060-2079,30.1244534375
9,2080-2099,31.109856375
10,2020-2039,29.1947584375
10,2040-2059,30.065865000000002
10,2060-2079,31.107487625
10,2080-2099,32.109384187500005
11,2020-2039,28.417379437500003
11,2040-2059,29.42887475
11,2060-2079,30.492115187499998
11,2080-2099,31.718059125000003
12,2020-2039,26.541258062500006
12,2040-2059,27.5935994375
12,2060-2079,28.644172062499997
12,2080-2099,29.870367125000005
