Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,6.5995448437499995
1,2040-2059,7.79687246875
1,2060-2079,8.93056515
1,2080-2099,10.338055512499999
2,2020-2039,8.60502909375
2,2040-2059,9.75099879375
2,2060-2079,10.9113681875
2,2080-2099,12.418057037500002
3,2020-2039,12.644343875
3,2040-2059,13.73201228125
3,2060-2079,14.90688453125
3,2080-2099,16.29041225
4,2020-2039,17.0258578125
4,2040-2059,18.113060625
4,2060-2079,19.182765125
4,2080-2099,20.372050687500003
5,2020-2039,19.5412485
5,2040-2059,20.435070312500002
5,2060-2079,21.473064937500002
5,2080-2099,22.485647437500003
6,2020-2039,20.079417000000007
6,2040-2059,21.014929062500006
6,2060-2079,22.0275903125
6,2080-2099,23.077319312500002
7,2020-2039,19.512902
7,2040-2059,20.215413249999997
7,2060-2079,21.2272615
7,2080-2099,22.116459062500002
8,2020-2039,19.1299180625
8,2040-2059,19.936935937500003
8,2060-2079,20.853484124999998
8,2080-2099,21.912027937500003
9,2020-2039,18.185021187500002
9,2040-2059,19.074444125
9,2060-2079,20.1116546875
9,2080-2099,21.1427220625
10,2020-2039,15.4801788125
10,2040-2059,16.403592125
10,2060-2079,17.483282875
10,2080-2099,18.538827437500004
11,2020-2039,11.244228075000004
11,2040-2059,12.227850593749999
11,2060-2079,13.337645562499999
11,2080-2099,14.432392406249997
12,2020-2039,7.5943498625
12,2040-2059,8.675762568749999
12,2060-2079,9.86495990625
12,2080-2099,11.1112145
