Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,16.750866875
1,2040-2059,17.576453937500002
1,2060-2079,18.3926716875
1,2080-2099,19.5320671875
2,2020-2039,19.712468375
2,2040-2059,20.646176375
2,2060-2079,21.4297400625
2,2080-2099,22.5536711875
3,2020-2039,24.204967500000002
3,2040-2059,25.090598874999998
3,2060-2079,26.107128625
3,2080-2099,27.110653374999995
4,2020-2039,27.9934373125
4,2040-2059,28.843660874999998
4,2060-2079,29.967166812500004
4,2080-2099,31.091237687499994
5,2020-2039,28.127696562500006
5,2040-2059,28.917422499999994
5,2060-2079,30.0702330625
5,2080-2099,31.0715276875
6,2020-2039,26.8361736875
6,2040-2059,27.449137625000002
6,2060-2079,28.532917937500002
6,2080-2099,29.556350374999997
7,2020-2039,25.947440499999995
7,2040-2059,26.6276935
7,2060-2079,27.557206499999996
7,2080-2099,28.564959499999997
8,2020-2039,25.734396999999998
8,2040-2059,26.390070500000004
8,2060-2079,27.339349875000003
8,2080-2099,28.290732125000005
9,2020-2039,24.978952312500002
9,2040-2059,25.712450999999998
9,2060-2079,26.749731499999996
9,2080-2099,27.67926375
10,2020-2039,23.022817062500003
10,2040-2059,23.809588625
10,2060-2079,24.7886454375
10,2080-2099,25.660435625000005
11,2020-2039,20.024574875
11,2040-2059,20.802946125000002
11,2060-2079,21.7283289375
11,2080-2099,22.673539812500003
12,2020-2039,16.8649768125
12,2040-2059,17.842496375000003
12,2060-2079,18.7782685
12,2080-2099,19.743628500000003
