Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,2.4259927656249998
1,2040-2059,3.1552899437499997
1,2060-2079,4.1930750375
1,2080-2099,5.164075981249999
2,2020-2039,3.752822304375
2,2040-2059,4.495067131249999
2,2060-2079,5.547473125
2,2080-2099,6.50075015625
3,2020-2039,7.034119050000001
3,2040-2059,7.954081443749999
3,2060-2079,8.6717222625
3,2080-2099,10.095741718749998
4,2020-2039,11.420655125000003
4,2040-2059,12.197437749999999
4,2060-2079,13.3952908125
4,2080-2099,14.417933874999997
5,2020-2039,16.57401165625
5,2040-2059,17.59997625
5,2060-2079,18.533563062499997
5,2080-2099,19.846745875
6,2020-2039,21.8000264375
6,2040-2059,23.003086875000005
6,2060-2079,24.351383499999997
6,2080-2099,25.769435437500004
7,2020-2039,25.538604812499997
7,2040-2059,26.734350437499998
7,2060-2079,28.28198231249999
7,2080-2099,29.74181375
8,2020-2039,24.664384374999997
8,2040-2059,25.990466812499996
8,2060-2079,27.503013687499998
8,2080-2099,28.872643874999994
9,2020-2039,19.6419659375
9,2040-2059,20.948763
9,2060-2079,22.332680375
9,2080-2099,23.624535625
10,2020-2039,13.337054875000002
10,2040-2059,14.52787234375
10,2060-2079,15.623027375000001
10,2080-2099,16.954787437500002
11,2020-2039,7.714437025
11,2040-2059,8.5729971875
11,2060-2079,9.4918531875
11,2080-2099,10.715407318749998
12,2020-2039,3.9106522718749996
12,2040-2059,4.46829401875
12,2060-2079,5.7080233
12,2080-2099,6.454630243749999
