Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,3.9605778499999995
1,2040-2059,4.682812456250001
1,2060-2079,5.625973125000001
1,2080-2099,6.39303444375
2,2020-2039,4.52741590625
2,2040-2059,5.1044354875
2,2060-2079,5.917917093750001
2,2080-2099,6.863390193749999
3,2020-2039,6.34365206875
3,2040-2059,7.079255749999999
3,2060-2079,7.725200243750001
3,2080-2099,8.5400778375
4,2020-2039,9.539632543749999
4,2040-2059,10.282460062499998
4,2060-2079,10.950855875
4,2080-2099,11.83438825
5,2020-2039,13.71285340625
5,2040-2059,14.272364781250001
5,2060-2079,15.366222656250002
5,2080-2099,16.286400937499998
6,2020-2039,17.588989375
6,2040-2059,18.594918874999998
6,2060-2079,19.681624
6,2080-2099,20.830656124999994
7,2020-2039,19.7122165625
7,2040-2059,20.8648519375
7,2060-2079,22.0383391875
7,2080-2099,23.459964187499995
8,2020-2039,18.868921750000002
8,2040-2059,19.971588625000003
8,2060-2079,21.289535125
8,2080-2099,22.799876750000003
9,2020-2039,15.3785143125
9,2040-2059,16.356942625
9,2060-2079,17.580157
9,2080-2099,18.731710625
10,2020-2039,10.984732593750001
10,2040-2059,11.70852734375
10,2060-2079,12.619809562499999
10,2080-2099,13.532051531250003
11,2020-2039,7.2753017812500005
11,2040-2059,7.7230890812499995
11,2060-2079,8.68186998125
11,2080-2099,9.591136031249999
12,2020-2039,4.94893154375
12,2040-2059,5.572472668750001
12,2060-2079,6.5358808125
12,2080-2099,7.27867946875
