Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.557009687499995
1,2040-2059,26.504123187500007
1,2060-2079,27.4445776875
1,2080-2099,28.5444298125
2,2020-2039,27.399440875000003
2,2040-2059,28.348811375000004
2,2060-2079,29.343151874999997
2,2080-2099,30.441387312499998
3,2020-2039,28.825924499999996
3,2040-2059,29.703362062500002
3,2060-2079,30.78305925
3,2080-2099,31.857650937500004
4,2020-2039,28.920388125
4,2040-2059,29.70515925
4,2060-2079,30.784998875000007
4,2080-2099,31.8492755625
5,2020-2039,27.975816874999996
5,2040-2059,28.784601062500005
5,2060-2079,29.825104062500003
5,2080-2099,30.904157499999997
6,2020-2039,26.666425
6,2040-2059,27.474680375000002
6,2060-2079,28.471087625000003
6,2080-2099,29.562861062499998
7,2020-2039,25.714710437500003
7,2040-2059,26.471762312499997
7,2060-2079,27.455403062499997
7,2080-2099,28.444455124999998
8,2020-2039,25.248208437499997
8,2040-2059,25.980922
8,2060-2079,26.932384062500006
8,2080-2099,27.852953187500002
9,2020-2039,25.524577937499995
9,2040-2059,26.2889228125
9,2060-2079,27.191229062500003
9,2080-2099,28.144542562499996
10,2020-2039,26.1207435625
10,2040-2059,26.908076624999996
10,2060-2079,27.854969875000002
10,2080-2099,28.774518812500002
11,2020-2039,26.0011285625
11,2040-2059,26.8292055
11,2060-2079,27.900292062499997
11,2080-2099,29.001826812499996
12,2020-2039,24.979448249999997
12,2040-2059,25.888067374999995
12,2060-2079,26.935987749999995
12,2080-2099,28.043391562499995
