Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,24.794713687499996
1,2040-2059,25.486436125
1,2060-2079,26.314362187500002
1,2080-2099,27.095028437499995
2,2020-2039,24.766372000000004
2,2040-2059,25.414933937500003
2,2060-2079,26.248396624999998
2,2080-2099,26.9908700625
3,2020-2039,25.108338625000002
3,2040-2059,25.829876625
3,2060-2079,26.617234625000002
3,2080-2099,27.406239999999997
4,2020-2039,25.735420937500002
4,2040-2059,26.4445779375
4,2060-2079,27.215165312499998
4,2080-2099,28.039774062499998
5,2020-2039,26.438820500000002
5,2040-2059,27.1012341875
5,2060-2079,27.837774250000002
5,2080-2099,28.690148812499995
6,2020-2039,27.1603579375
6,2040-2059,27.8020428125
6,2060-2079,28.5905975625
6,2080-2099,29.434391749999996
7,2020-2039,27.6840350625
7,2040-2059,28.348988000000002
7,2060-2079,29.182667312499998
7,2080-2099,30.047288312500005
8,2020-2039,27.906638124999994
8,2040-2059,28.622964062500003
8,2060-2079,29.5031835625
8,2080-2099,30.3504850625
9,2020-2039,27.751221062500008
9,2040-2059,28.49847025
9,2060-2079,29.371174812499998
9,2080-2099,30.211389937500005
10,2020-2039,27.1884109375
10,2040-2059,27.968655875000003
10,2060-2079,28.817396062499995
10,2080-2099,29.648683187499998
11,2020-2039,26.34750787500001
11,2040-2059,27.102605937499995
11,2060-2079,27.970335687500004
11,2080-2099,28.786836937499995
12,2020-2039,25.425898062500004
12,2040-2059,26.1504004375
12,2060-2079,26.987707812500005
12,2080-2099,27.793487312499998
