Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,1.5429907906249998
1,2040-2059,2.4732890050000003
1,2060-2079,3.6807836687499997
1,2080-2099,4.47649551875
2,2020-2039,2.68845281875
2,2040-2059,3.4455856375000002
2,2060-2079,4.4146536625
2,2080-2099,5.479969799999999
3,2020-2039,5.811427656249999
3,2040-2059,6.626911850000001
3,2060-2079,7.41513770625
3,2080-2099,8.3644577625
4,2020-2039,10.328725187500002
4,2040-2059,11.34576721875
4,2060-2079,12.097360250000001
4,2080-2099,12.972303781249998
5,2020-2039,15.504039031249999
5,2040-2059,16.348238937499996
5,2060-2079,17.37749925
5,2080-2099,18.399901125
6,2020-2039,20.092748375
6,2040-2059,21.125581124999997
6,2060-2079,22.470931249999996
6,2080-2099,23.7149925
7,2020-2039,22.416489125
7,2040-2059,23.730184250000004
7,2060-2079,25.03297025
7,2080-2099,26.732218687499998
8,2020-2039,21.31729125
8,2040-2059,22.542472812500005
8,2060-2079,24.028725749999996
8,2080-2099,25.7761645625
9,2020-2039,16.604459062500002
9,2040-2059,17.742810625
9,2060-2079,19.028629249999998
9,2080-2099,20.441514499999997
10,2020-2039,10.949115812499999
10,2040-2059,11.845118375000002
10,2060-2079,12.8806905625
10,2080-2099,13.967634499999999
11,2020-2039,6.0853132625
11,2040-2059,6.7176699
11,2060-2079,7.696333231250001
11,2080-2099,8.828730762500001
12,2020-2039,2.92630140625
12,2040-2059,3.6234721437499995
12,2060-2079,4.74072556875
12,2080-2099,5.627511525
