Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,21.593732
1,2040-2059,22.668210062500002
1,2060-2079,23.49959275000001
1,2080-2099,24.6651244375
2,2020-2039,24.150941875
2,2040-2059,25.010205500000005
2,2060-2079,26.123790000000003
2,2080-2099,27.265136312499997
3,2020-2039,27.8173885625
3,2040-2059,28.8780969375
3,2060-2079,29.886123750000003
3,2080-2099,31.139834687500006
4,2020-2039,30.4469696875
4,2040-2059,31.364694499999995
4,2060-2079,32.5441455
4,2080-2099,33.705501562500004
5,2020-2039,31.180244562499997
5,2040-2059,32.221869312500004
5,2060-2079,33.545332625
5,2080-2099,34.728858312499995
6,2020-2039,31.593153562500003
6,2040-2059,32.602897312500005
6,2060-2079,33.8920409375
6,2080-2099,35.360738562499996
7,2020-2039,31.251431812499995
7,2040-2059,32.2260578125
7,2060-2079,33.573839750000005
7,2080-2099,34.7567548125
8,2020-2039,30.434383562499995
8,2040-2059,31.395982562500006
8,2060-2079,32.606340375
8,2080-2099,33.7536528125
9,2020-2039,30.0590983125
9,2040-2059,31.035757625000006
9,2060-2079,32.2269894375
9,2080-2099,33.2952921875
10,2020-2039,28.6849460625
10,2040-2059,29.780465375
10,2060-2079,30.974213125
10,2080-2099,32.092068375000004
11,2020-2039,25.296295999999998
11,2040-2059,26.538674125
11,2060-2079,27.6054188125
11,2080-2099,28.841552999999998
12,2020-2039,22.019133625000002
12,2040-2059,23.040460250000002
12,2060-2079,24.111271875
12,2080-2099,25.391557374999998
