Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,12.309923812500001
1,2040-2059,13.353219562500001
1,2060-2079,14.204547156250001
1,2080-2099,15.1960078125
2,2020-2039,14.680637250000002
2,2040-2059,15.414363125
2,2060-2079,16.52514828125
2,2080-2099,17.6441463125
3,2020-2039,18.622692937500002
3,2040-2059,19.647638625
3,2060-2079,20.538588750000002
3,2080-2099,21.716406437499998
4,2020-2039,23.082226750000004
4,2040-2059,24.022749125000008
4,2060-2079,25.077673812500002
4,2080-2099,26.1533303125
5,2020-2039,27.1401456875
5,2040-2059,28.084500874999993
5,2060-2079,29.362820437499998
5,2080-2099,30.476740187500003
6,2020-2039,30.757584812500003
6,2040-2059,31.7630509375
6,2060-2079,33.0539915625
6,2080-2099,34.55814612499999
7,2020-2039,32.220754875000004
7,2040-2059,33.385238625
7,2060-2079,34.85027025
7,2080-2099,36.2356738125
8,2020-2039,31.385222437499998
8,2040-2059,32.6106498125
8,2060-2079,34.110348375
8,2080-2099,35.6359130625
9,2020-2039,28.2097111875
9,2040-2059,29.2803655
9,2060-2079,30.702777875
9,2080-2099,31.9725945625
10,2020-2039,23.224299812500004
10,2040-2059,24.319067375
10,2060-2079,25.64217125
10,2080-2099,26.819917250000007
11,2020-2039,17.3896054375
11,2040-2059,18.554645875
11,2060-2079,19.59413975
11,2080-2099,20.754756937499998
12,2020-2039,13.22731428125
12,2040-2059,14.21215778125
12,2060-2079,15.16523428125
12,2080-2099,16.303709937500003
