Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.497639812500005
1,2040-2059,27.14876025
1,2060-2079,28.103658000000006
1,2080-2099,29.050577187500004
2,2020-2039,26.3671493125
2,2040-2059,27.020349937499997
2,2060-2079,27.924925062500005
2,2080-2099,28.844806062499995
3,2020-2039,26.065914562499998
3,2040-2059,26.697608375
3,2060-2079,27.628517187499998
3,2080-2099,28.55720225
4,2020-2039,25.146976062500006
4,2040-2059,25.75748925
4,2060-2079,26.718021999999994
4,2080-2099,27.6822079375
5,2020-2039,23.311579999999996
5,2040-2059,24.007706000000002
5,2060-2079,24.938342687500004
5,2080-2099,25.9470725
6,2020-2039,21.488579562499996
6,2040-2059,22.187697312500003
6,2060-2079,23.129908187500003
6,2080-2099,24.071336187500002
7,2020-2039,20.77213225
7,2040-2059,21.4452155
7,2060-2079,22.378000125
7,2080-2099,23.2413728125
8,2020-2039,21.309278125
8,2040-2059,21.864329562500007
8,2060-2079,22.802489875
8,2080-2099,23.6574809375
9,2020-2039,22.864257562499997
9,2040-2059,23.4312075625
9,2060-2079,24.362291
9,2080-2099,25.2282794375
10,2020-2039,24.8008128125
10,2040-2059,25.4872013125
10,2060-2079,26.413352312499995
10,2080-2099,27.415652625
11,2020-2039,25.9311789375
11,2040-2059,26.754269375
11,2060-2079,27.651786125
11,2080-2099,28.803212124999998
12,2020-2039,26.367987874999997
12,2040-2059,27.096529874999998
12,2060-2079,28.120078750000005
12,2080-2099,29.1480125625
