Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.1430378125
1,2040-2059,25.902309437500005
1,2060-2079,26.7134955
1,2080-2099,27.678917749999997
2,2020-2039,26.1567559375
2,2040-2059,26.924461125000004
2,2060-2079,27.826890625000004
2,2080-2099,28.765190750000002
3,2020-2039,27.586770125
3,2040-2059,28.3960424375
3,2060-2079,29.385306312500003
3,2080-2099,30.335279312499996
4,2020-2039,28.658915812499995
4,2040-2059,29.5196045
4,2060-2079,30.455589812500005
4,2080-2099,31.41751325
5,2020-2039,28.816857187500002
5,2040-2059,29.5569040625
5,2060-2079,30.580741437500006
5,2080-2099,31.547274312499997
6,2020-2039,28.269993562499995
6,2040-2059,29.044432312500003
6,2060-2079,29.976218624999994
6,2080-2099,30.99065825
7,2020-2039,27.420145125
7,2040-2059,28.112673437499996
7,2060-2079,29.0937555625
7,2080-2099,29.922830437500004
8,2020-2039,27.424070562500003
8,2040-2059,28.077959562500002
8,2060-2079,28.943645499999995
8,2080-2099,29.7922178125
9,2020-2039,27.654383687499998
9,2040-2059,28.33264925
9,2060-2079,29.1844775
9,2080-2099,30.005256187500002
10,2020-2039,26.82458125
10,2040-2059,27.504958625000004
10,2060-2079,28.3366136875
10,2080-2099,29.248426937500003
11,2020-2039,25.797383
11,2040-2059,26.480442312500003
11,2060-2079,27.357020687500004
11,2080-2099,28.237189062499997
12,2020-2039,25.1091955625
12,2040-2059,25.773991562500004
12,2060-2079,26.6151599375
12,2080-2099,27.566120625
