Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-15.776066249999998
1,2040-2059,-14.8154788125
1,2060-2079,-13.203611187500002
1,2080-2099,-11.673937200000001
2,2020-2039,-13.091328750000002
2,2040-2059,-12.136688906249999
2,2060-2079,-10.63713735625
2,2080-2099,-9.148654425
3,2020-2039,-6.273722662499999
3,2040-2059,-4.98566240625
3,2060-2079,-3.7592666437499997
3,2080-2099,-2.2264970162499997
4,2020-2039,2.5623097
4,2040-2059,3.7146782250000006
4,2060-2079,5.184466543750001
4,2080-2099,6.413512
5,2020-2039,11.0262765
5,2040-2059,11.97284678125
5,2060-2079,13.335395093750002
5,2080-2099,14.61641128125
6,2020-2039,17.6298144375
6,2040-2059,18.6929319375
6,2060-2079,20.1150093125
6,2080-2099,21.387367750000003
7,2020-2039,20.853667625
7,2040-2059,22.06904575
7,2060-2079,23.458555375000003
7,2080-2099,24.729247125
8,2020-2039,18.431432875000002
8,2040-2059,19.746550875
8,2060-2079,21.300231062500004
8,2080-2099,22.798897
9,2020-2039,11.214685687500003
9,2040-2059,12.389540750000002
9,2060-2079,13.898438875
9,2080-2099,15.426521437499998
10,2020-2039,2.416630864375
10,2040-2059,3.515146525
10,2060-2079,4.6427151250000005
10,2080-2099,5.990317125
11,2020-2039,-6.5857269375
11,2040-2059,-5.15848376875
11,2060-2079,-3.7577085581249996
11,2080-2099,-2.403658295625
12,2020-2039,-13.37821884375
12,2040-2059,-12.267733718750003
12,2060-2079,-10.618849275000002
12,2080-2099,-8.8777182
