Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,24.278133875
1,2040-2059,24.9582168125
1,2060-2079,25.792742687500002
1,2080-2099,26.7542348125
2,2020-2039,24.707017625
2,2040-2059,25.447356562499998
2,2060-2079,26.297681125000004
2,2080-2099,27.153398999999997
3,2020-2039,25.762883999999996
3,2040-2059,26.552958875
3,2060-2079,27.470168749999996
3,2080-2099,28.397115624999998
4,2020-2039,26.836195687500002
4,2040-2059,27.6927831875
4,2060-2079,28.619681375
4,2080-2099,29.524605562500003
5,2020-2039,27.289734187499995
5,2040-2059,28.020562000000005
5,2060-2079,28.956976125
5,2080-2099,29.908251625000005
6,2020-2039,26.919734687500004
6,2040-2059,27.778560937499996
6,2060-2079,28.6991703125
6,2080-2099,29.677472062499998
7,2020-2039,26.893138625
7,2040-2059,27.7943025625
7,2060-2079,28.76119675
7,2080-2099,29.7765710625
8,2020-2039,27.30351900000001
8,2040-2059,28.1542864375
8,2060-2079,29.131689750000003
8,2080-2099,30.132468250000002
9,2020-2039,27.129172625
9,2040-2059,27.9937498125
9,2060-2079,28.964812249999998
9,2080-2099,29.9792063125
10,2020-2039,26.5287655
10,2040-2059,27.376234249999992
10,2060-2079,28.305669624999997
10,2080-2099,29.2626236875
11,2020-2039,25.717342812499997
11,2040-2059,26.489311249999997
11,2060-2079,27.383539437499998
11,2080-2099,28.2921610625
12,2020-2039,24.7586755
12,2040-2059,25.506492625
12,2060-2079,26.397428562500004
12,2080-2099,27.3022155625
