Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,27.799102750000003
1,2040-2059,28.45987825
1,2060-2079,29.218977999999993
1,2080-2099,29.9871230625
2,2020-2039,27.600794875000005
2,2040-2059,28.247733937499998
2,2060-2079,29.024759874999994
2,2080-2099,29.811416375
3,2020-2039,27.697166250000006
3,2040-2059,28.332491750000006
3,2060-2079,29.089701812499992
3,2080-2099,29.890692812500006
4,2020-2039,27.880236187500003
4,2040-2059,28.543558125
4,2060-2079,29.314341374999994
4,2080-2099,30.0964535625
5,2020-2039,28.110772875
5,2040-2059,28.768624250000002
5,2060-2079,29.552376187499995
5,2080-2099,30.330452437499996
6,2020-2039,28.335244625000005
6,2040-2059,28.953522750000005
6,2060-2079,29.739701000000004
6,2080-2099,30.507970812499998
7,2020-2039,28.4749059375
7,2040-2059,29.077237312499996
7,2060-2079,29.8596009375
7,2080-2099,30.6088584375
8,2020-2039,28.5814920625
8,2040-2059,29.2158989375
8,2060-2079,29.9499724375
8,2080-2099,30.73121875
9,2020-2039,28.6590338125
9,2040-2059,29.29704675
9,2060-2079,30.019603749999998
9,2080-2099,30.830353874999997
10,2020-2039,28.642793312499997
10,2040-2059,29.276787062500002
10,2060-2079,30.0024746875
10,2080-2099,30.7963280625
11,2020-2039,28.519053687499998
11,2040-2059,29.1558169375
11,2060-2079,29.914352125
11,2080-2099,30.666741062500005
12,2020-2039,28.225512875
12,2040-2059,28.878347187500005
12,2060-2079,29.643851937500003
12,2080-2099,30.412663812499996
