Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,19.854852
1,2040-2059,20.8551104375
1,2060-2079,21.870758125000002
1,2080-2099,22.999554875
2,2020-2039,21.519499562500002
2,2040-2059,22.339851687499998
2,2060-2079,23.407005687500003
2,2080-2099,24.482468874999995
3,2020-2039,24.248575875000004
3,2040-2059,25.1453170625
3,2060-2079,26.246748937499998
3,2080-2099,27.365920875
4,2020-2039,27.185075437499997
4,2040-2059,28.088818937499997
4,2060-2079,29.257630437499998
4,2080-2099,30.451906
5,2020-2039,29.934817000000002
5,2040-2059,30.854244500000004
5,2060-2079,32.077781375
5,2080-2099,33.200402187499996
6,2020-2039,31.713784999999998
6,2040-2059,32.714490999999995
6,2060-2079,33.75989975
6,2080-2099,34.926190125
7,2020-2039,30.929612125000006
7,2040-2059,31.740038749999997
7,2060-2079,32.837650374999996
7,2080-2099,33.6194183125
8,2020-2039,30.102665499999997
8,2040-2059,30.7753150625
8,2060-2079,31.802032
8,2080-2099,32.664911375
9,2020-2039,29.519956
9,2040-2059,30.2832265
9,2060-2079,31.290154999999995
9,2080-2099,32.067833625000006
10,2020-2039,27.113458
10,2040-2059,27.954368874999997
10,2060-2079,29.078559937499996
10,2080-2099,30.1102269375
11,2020-2039,23.9565930625
11,2040-2059,24.8034895625
11,2060-2079,26.082507749999998
11,2080-2099,27.13731675
12,2020-2039,20.841092749999998
12,2040-2059,21.813189624999996
12,2060-2079,22.953827937499998
12,2080-2099,24.0491004375
