Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.922728499999998
1,2040-2059,27.71697675
1,2060-2079,28.7640994375
1,2080-2099,29.9741259375
2,2020-2039,26.613138437500005
2,2040-2059,27.367052249999997
2,2060-2079,28.390440375
2,2080-2099,29.408526
3,2020-2039,26.0169605625
3,2040-2059,26.747677624999998
3,2060-2079,27.8342118125
3,2080-2099,28.83429975
4,2020-2039,24.891167875
4,2040-2059,25.493712187499998
4,2060-2079,26.639334625
4,2080-2099,27.7170653125
5,2020-2039,22.82519725
5,2040-2059,23.545512875
5,2060-2079,24.68436625
5,2080-2099,25.77324575
6,2020-2039,20.805617625
6,2040-2059,21.6039326875
6,2060-2079,22.70814275
6,2080-2099,23.7542449375
7,2020-2039,20.302363999999997
7,2040-2059,21.0556999375
7,2060-2079,22.133883812500002
7,2080-2099,23.1211635
8,2020-2039,21.639979250000003
8,2040-2059,22.274238062499997
8,2060-2079,23.370358749999998
8,2080-2099,24.380674812500004
9,2020-2039,24.151459375
9,2040-2059,24.8580355625
9,2060-2079,26.030624500000002
9,2080-2099,26.9961529375
10,2020-2039,26.5869524375
10,2040-2059,27.502714625000007
10,2060-2079,28.60171725
10,2080-2099,29.725518687500003
11,2020-2039,27.4348936875
11,2040-2059,28.483831875
11,2060-2079,29.636814875
11,2080-2099,30.9999595625
12,2020-2039,27.2290320625
12,2040-2059,27.999572812500006
12,2060-2079,29.2913489375
12,2080-2099,30.4937595625
