Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,5.9185888375
1,2040-2059,6.4241218687499995
1,2060-2079,7.11417949375
1,2080-2099,7.7621897312499994
2,2020-2039,5.865536825000001
2,2040-2059,6.364587881249999
2,2060-2079,6.887252681250001
2,2080-2099,7.6605731625
3,2020-2039,6.61851631875
3,2040-2059,7.144598868749999
3,2060-2079,7.712528524999999
3,2080-2099,8.40771201875
4,2020-2039,8.55338965625
4,2040-2059,9.11348601875
4,2060-2079,9.6936674625
4,2080-2099,10.396775937500001
5,2020-2039,11.607733562500002
5,2040-2059,12.055983000000001
5,2060-2079,12.808926874999997
5,2080-2099,13.57621509375
6,2020-2039,14.7404578125
6,2040-2059,15.6042038125
6,2060-2079,16.291458093750002
6,2080-2099,17.09746459375
7,2020-2039,16.950770812500004
7,2040-2059,17.748449062499997
7,2060-2079,18.542311000000005
7,2080-2099,19.5176770625
8,2020-2039,16.646066312499997
8,2040-2059,17.438174656250002
8,2060-2079,18.2604396875
8,2080-2099,19.3669321875
9,2020-2039,14.4270495
9,2040-2059,15.1174229375
9,2060-2079,15.9952675
9,2080-2099,16.90383015625
10,2020-2039,11.35111690625
10,2040-2059,11.896510624999998
10,2060-2079,12.59874890625
10,2080-2099,13.381343593750001
11,2020-2039,8.51142151875
11,2040-2059,8.940741631249999
11,2060-2079,9.677156462500001
11,2080-2099,10.46448671875
12,2020-2039,6.7034582625
12,2040-2059,7.23468219375
12,2060-2079,7.974848462500001
12,2080-2099,8.729939475
