Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,22.382024937499995
1,2040-2059,23.420291749999997
1,2060-2079,24.38748725
1,2080-2099,25.501441375
2,2020-2039,24.222187249999994
2,2040-2059,25.024990125
2,2060-2079,26.143465375000005
2,2080-2099,27.212965562500003
3,2020-2039,26.922993812500007
3,2040-2059,27.864194124999997
3,2060-2079,28.925778750000003
3,2080-2099,30.0386154375
4,2020-2039,29.257361937500004
4,2040-2059,30.151854625000002
4,2060-2079,31.3406306875
4,2080-2099,32.5342283125
5,2020-2039,30.786226749999997
5,2040-2059,31.742830125
5,2060-2079,33.0585440625
5,2080-2099,34.252057750000006
6,2020-2039,31.150409874999998
6,2040-2059,32.2623805
6,2060-2079,33.4943206875
6,2080-2099,34.83766143749999
7,2020-2039,29.998883812500004
7,2040-2059,30.958409000000003
7,2060-2079,32.25736475
7,2080-2099,33.282990125
8,2020-2039,29.145924
8,2040-2059,29.929852562500002
8,2060-2079,31.100601999999995
8,2080-2099,32.169664187500004
9,2020-2039,29.242786125000002
9,2040-2059,30.033118875000007
9,2060-2079,31.104702437499995
9,2080-2099,31.943703624999998
10,2020-2039,28.012050625
10,2040-2059,28.890988687500002
10,2060-2079,29.986020625
10,2080-2099,31.004004000000002
11,2020-2039,25.3928398125
11,2040-2059,26.271180875000002
11,2060-2079,27.373973749999998
11,2080-2099,28.429077375
12,2020-2039,22.990629874999996
12,2040-2059,23.955418875
12,2060-2079,25.062135375
12,2080-2099,26.130834812500005
