Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,22.05970125
1,2040-2059,23.239424125
1,2060-2079,24.280213625
1,2080-2099,25.51404475
2,2020-2039,24.757572375
2,2040-2059,25.840316187499994
2,2060-2079,27.099517000000002
2,2080-2099,28.2928548125
3,2020-2039,28.490093062500005
3,2040-2059,29.820498999999998
3,2060-2079,30.962020937500004
3,2080-2099,32.258876625
4,2020-2039,31.689129
4,2040-2059,32.8412545625
4,2060-2079,34.16746768749999
4,2080-2099,35.53991512499999
5,2020-2039,33.20928675
5,2040-2059,34.370698
5,2060-2079,35.730612875000006
5,2080-2099,37.0572348125
6,2020-2039,33.6529454375
6,2040-2059,34.71227900000001
6,2060-2079,36.11950525
6,2080-2099,37.5969125
7,2020-2039,33.34251162499999
7,2040-2059,34.340827250000004
7,2060-2079,35.809338749999995
7,2080-2099,37.128227124999995
8,2020-2039,32.218200375
8,2040-2059,33.280945125
8,2060-2079,34.600392125000006
8,2080-2099,35.714163875
9,2020-2039,31.5365378125
9,2040-2059,32.51726075
9,2060-2079,33.738749687500004
9,2080-2099,34.869919812499994
10,2020-2039,29.908372375
10,2040-2059,31.0503766875
10,2060-2079,32.35141012500001
10,2080-2099,33.543024875
11,2020-2039,26.187511125
11,2040-2059,27.3293578125
11,2060-2079,28.55819762499999
11,2080-2099,29.933696687500003
12,2020-2039,22.552385124999997
12,2040-2059,23.702912125
12,2060-2079,24.914529187499998
12,2080-2099,26.110252312500002
