Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,12.3114324375
1,2040-2059,13.154504562500001
1,2060-2079,14.049962531250001
1,2080-2099,14.958548749999999
2,2020-2039,13.375053406249998
2,2040-2059,14.163891218749999
2,2060-2079,15.1541899375
2,2080-2099,16.0970853125
3,2020-2039,15.882071125
3,2040-2059,16.884283500000002
3,2060-2079,17.599361124999998
3,2080-2099,18.8588925625
4,2020-2039,19.227615250000003
4,2040-2059,20.074159
4,2060-2079,21.2145369375
4,2080-2099,22.246234124999997
5,2020-2039,22.9624885
5,2040-2059,24.081723500000003
5,2060-2079,25.096210000000003
5,2080-2099,26.186231875
6,2020-2039,27.0976045
6,2040-2059,28.121087
6,2060-2079,29.270083
6,2080-2099,30.544716687500003
7,2020-2039,29.768026937500004
7,2040-2059,30.914557437499997
7,2060-2079,32.2138255625
7,2080-2099,33.6124413125
8,2020-2039,30.276055874999997
8,2040-2059,31.461065687500007
8,2060-2079,32.87067875
8,2080-2099,33.989706875
9,2020-2039,27.599158812499997
9,2040-2059,28.653137125000004
9,2060-2079,29.960512812500003
9,2080-2099,31.210901625
10,2020-2039,22.938905375
10,2040-2059,24.111827562500004
10,2060-2079,25.340314437500002
10,2080-2099,26.466176437499996
11,2020-2039,17.566086562499997
11,2040-2059,18.732880437500004
11,2060-2079,19.748111500000004
11,2080-2099,20.847841687499997
12,2020-2039,13.696261
12,2040-2059,14.44394990625
12,2060-2079,15.526144031250002
12,2080-2099,16.47925659375
