Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,4.9761972
1,2040-2059,5.86758248125
1,2060-2079,6.908069068750001
1,2080-2099,7.6016165312499995
2,2020-2039,5.794189418749999
2,2040-2059,6.506394025
2,2060-2079,7.4815207375
2,2080-2099,8.51438503125
3,2020-2039,8.37872986875
3,2040-2059,9.273354181250001
3,2060-2079,10.082623312499999
3,2080-2099,11.230446937499998
4,2020-2039,12.403893218749998
4,2040-2059,13.4112228125
4,2060-2079,14.414347093750003
4,2080-2099,15.426752812500004
5,2020-2039,17.2174494375
5,2040-2059,18.379155312499996
5,2060-2079,19.423375250000003
5,2080-2099,20.770538750000004
6,2020-2039,22.3120735625
6,2040-2059,23.482082124999998
6,2060-2079,24.9088170625
6,2080-2099,26.510568624999998
7,2020-2039,25.4871155625
7,2040-2059,26.958425437500004
7,2060-2079,28.4888891875
7,2080-2099,30.400520625
8,2020-2039,24.918909125
8,2040-2059,26.446573
8,2060-2079,28.076681375
8,2080-2099,29.815880437500002
9,2020-2039,20.038893
9,2040-2059,21.330648312500003
9,2060-2079,22.69444875
9,2080-2099,24.360862625000003
10,2020-2039,14.215697250000003
10,2040-2059,15.202665906250001
10,2060-2079,16.3122343125
10,2080-2099,17.5933326875
11,2020-2039,9.444026825
11,2040-2059,10.204593656249997
11,2060-2079,11.1055430625
11,2080-2099,12.178438812500001
12,2020-2039,6.495332781250002
12,2040-2059,7.107847137499999
12,2060-2079,8.082232925000001
12,2080-2099,8.856621200000001
