Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.8012058125
1,2040-2059,27.403738374999996
1,2060-2079,28.259864312499992
1,2080-2099,29.109982062499995
2,2020-2039,27.014109874999995
2,2040-2059,27.620024312499996
2,2060-2079,28.4788950625
2,2080-2099,29.317370375000003
3,2020-2039,27.434229499999997
3,2040-2059,28.0836141875
3,2060-2079,28.947370187500002
3,2080-2099,29.796467875000005
4,2020-2039,27.918218500000002
4,2040-2059,28.5651418125
4,2060-2079,29.417004624999997
4,2080-2099,30.26733625
5,2020-2039,27.8874708125
5,2040-2059,28.5384028125
5,2060-2079,29.3214133125
5,2080-2099,30.235405687500002
6,2020-2039,27.27055
6,2040-2059,27.938489250000003
6,2060-2079,28.799481062500004
6,2080-2099,29.7232328125
7,2020-2039,27.189642749999997
7,2040-2059,27.868087125000002
7,2060-2079,28.755913874999997
7,2080-2099,29.627553187500002
8,2020-2039,27.4015980625
8,2040-2059,28.067648624999997
8,2060-2079,28.923804937499995
8,2080-2099,29.8481491875
9,2020-2039,27.461568249999996
9,2040-2059,28.174266562499998
9,2060-2079,29.027306062500003
9,2080-2099,29.985522749999998
10,2020-2039,27.4122889375
10,2040-2059,28.110054937500006
10,2060-2079,29.021040875
10,2080-2099,29.958214874999996
11,2020-2039,27.212325187499996
11,2040-2059,27.912964375
11,2060-2079,28.7731146875
11,2080-2099,29.6559805
12,2020-2039,26.9257215625
12,2040-2059,27.592066874999997
12,2060-2079,28.40662325
12,2080-2099,29.311734
