Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.329117625000002
1,2040-2059,27.0790149375
1,2060-2079,28.077587125
1,2080-2099,29.001892999999995
2,2020-2039,27.046927124999993
2,2040-2059,27.808314249999995
2,2060-2079,28.818700749999998
2,2080-2099,29.882554
3,2020-2039,27.746547125
3,2040-2059,28.564486187500002
3,2060-2079,29.5465289375
3,2080-2099,30.589114937499996
4,2020-2039,27.719181125
4,2040-2059,28.436101625
4,2060-2079,29.375204437500006
4,2080-2099,30.3168403125
5,2020-2039,26.711554437499995
5,2040-2059,27.4596595625
5,2060-2079,28.3921245
5,2080-2099,29.302924624999996
6,2020-2039,25.898506625
6,2040-2059,26.667154062500003
6,2060-2079,27.661069937500002
6,2080-2099,28.661734000000003
7,2020-2039,26.368873187499997
7,2040-2059,27.137562124999995
7,2060-2079,28.2898955625
7,2080-2099,29.393592937499996
8,2020-2039,27.431521874999994
8,2040-2059,28.261444125
8,2060-2079,29.498351687499998
8,2080-2099,30.689984437499998
9,2020-2039,28.6116828125
9,2040-2059,29.464732874999996
9,2060-2079,30.778567187499995
9,2080-2099,31.968751499999996
10,2020-2039,28.734081875000005
10,2040-2059,29.5850195625
10,2060-2079,30.804431124999997
10,2080-2099,31.999361625000002
11,2020-2039,27.568910687499997
11,2040-2059,28.4307358125
11,2060-2079,29.4540998125
11,2080-2099,30.527879687500004
12,2020-2039,26.4272471875
12,2040-2059,27.246362374999997
12,2060-2079,28.158741437500005
12,2080-2099,29.1625676875
