Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,5.874642425
1,2040-2059,6.697081643749999
1,2060-2079,7.770045256249999
1,2080-2099,8.46959733125
2,2020-2039,6.461317518749999
2,2040-2059,7.15012970625
2,2060-2079,8.096750762500001
2,2080-2099,9.09474661875
3,2020-2039,8.578486425000001
3,2040-2059,9.3877049625
3,2060-2079,10.201727031249998
3,2080-2099,11.1476015625
4,2020-2039,11.96193484375
4,2040-2059,12.86426734375
4,2060-2079,13.712486625
4,2080-2099,14.699643875
5,2020-2039,16.304250125
5,2040-2059,17.1833919375
5,2060-2079,18.282897000000002
5,2080-2099,19.4387624375
6,2020-2039,20.978898125
6,2040-2059,22.021708125000004
6,2060-2079,23.416902062499993
6,2080-2099,24.736322062500005
7,2020-2039,23.837285625000007
7,2040-2059,25.203939125
7,2060-2079,26.590438937500004
7,2080-2099,28.28828325
8,2020-2039,23.478666562499996
8,2040-2059,24.661510562500002
8,2060-2079,26.202653187499994
8,2080-2099,27.954828687499997
9,2020-2039,19.3725524375
9,2040-2059,20.391380375
9,2060-2079,21.780472125000003
9,2080-2099,23.216904499999995
10,2020-2039,14.348578781250001
10,2040-2059,15.19825959375
10,2060-2079,16.275685187500002
10,2080-2099,17.318708375
11,2020-2039,10.07534925
11,2040-2059,10.732019718750001
11,2060-2079,11.705394125
11,2080-2099,12.80112103125
12,2020-2039,7.265050887499999
12,2040-2059,7.936722274999999
12,2060-2079,8.915312075000001
12,2080-2099,9.721107312500003
