Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,21.495478625
1,2040-2059,22.372019937499992
1,2060-2079,23.352901500000005
1,2080-2099,24.339917375
2,2020-2039,21.623879375000005
2,2040-2059,22.4390889375
2,2060-2079,23.432710125
2,2080-2099,24.4026136875
3,2020-2039,21.569836999999996
3,2040-2059,22.377194374999995
3,2060-2079,23.3632015
3,2080-2099,24.354064562499996
4,2020-2039,21.1316851875
4,2040-2059,21.945002125
4,2060-2079,23.003681187500003
4,2080-2099,24.0206765625
5,2020-2039,20.3614475625
5,2040-2059,21.2874898125
5,2060-2079,22.44654325
5,2080-2099,23.538546937500005
6,2020-2039,19.8872173125
6,2040-2059,20.852030437500005
6,2060-2079,22.119662687499996
6,2080-2099,23.266139062500002
7,2020-2039,20.310101375000002
7,2040-2059,21.320225500000003
7,2060-2079,22.6349766875
7,2080-2099,23.788977375
8,2020-2039,21.4844889375
8,2040-2059,22.499748999999998
8,2060-2079,23.7394311875
8,2080-2099,25.003512625
9,2020-2039,22.240281624999998
9,2040-2059,23.2713829375
9,2060-2079,24.46593075
9,2080-2099,25.750192562499993
10,2020-2039,22.220311875
10,2040-2059,23.203589062499997
10,2060-2079,24.4586999375
10,2080-2099,25.615291125
11,2020-2039,21.792177062500002
11,2040-2059,22.762093687500002
11,2060-2079,23.814581875
11,2080-2099,24.9720230625
12,2020-2039,21.5047639375
12,2040-2059,22.376598124999994
12,2060-2079,23.377488999999997
12,2080-2099,24.4481275625
