Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,2.52630463125
1,2040-2059,3.3163456587499995
1,2060-2079,4.38351885
1,2080-2099,5.16074588125
2,2020-2039,3.1509890312499995
2,2040-2059,3.7746521918750005
2,2060-2079,4.670469746875
2,2080-2099,5.645495925
3,2020-2039,5.1945942
3,2040-2059,5.966794575
3,2060-2079,6.688040887500001
3,2080-2099,7.52317949375
4,2020-2039,8.722794468750001
4,2040-2059,9.58710445625
4,2060-2079,10.266977
4,2080-2099,11.152935499999998
5,2020-2039,13.247556125
5,2040-2059,13.8760371875
5,2060-2079,14.9674921875
5,2080-2099,15.83659775
6,2020-2039,17.337100250000002
6,2040-2059,18.3074823125
6,2060-2079,19.4263219375
6,2080-2099,20.52036025
7,2020-2039,19.461643187499998
7,2040-2059,20.572242125
7,2060-2079,21.652780125
7,2080-2099,23.0553646875
8,2020-2039,18.458028875
8,2040-2059,19.5281453125
8,2060-2079,20.830124687499996
8,2080-2099,22.309188812500004
9,2020-2039,14.78911075
9,2040-2059,15.786031624999998
9,2060-2079,16.947222875
9,2080-2099,18.1422100625
10,2020-2039,10.2450645
10,2040-2059,11.006312437499998
10,2060-2079,11.926064875
10,2080-2099,12.872852125
11,2020-2039,6.267591749999999
11,2040-2059,6.796524862499999
11,2060-2079,7.765085749999999
11,2080-2099,8.751644943750001
12,2020-2039,3.6564749562499994
12,2040-2059,4.350366362499999
12,2060-2079,5.3559430375
12,2080-2099,6.1978325624999995
