Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-8.710771506250001
1,2040-2059,-7.48369285
1,2060-2079,-6.130662612499998
1,2080-2099,-4.6218673525
2,2020-2039,-6.936733225000001
2,2040-2059,-5.982316112500001
2,2060-2079,-4.29396857375
2,2080-2099,-3.0259754724999994
3,2020-2039,-2.036711636875
3,2040-2059,-0.9925096706250003
3,2060-2079,0.49060217500000003
3,2080-2099,1.9314710587499997
4,2020-2039,4.036800800000001
4,2040-2059,5.148366699999999
4,2060-2079,6.478394525
4,2080-2099,7.609836881250001
5,2020-2039,9.948148406250002
5,2040-2059,10.95820333125
5,2060-2079,12.261734562499997
5,2080-2099,13.682444437500003
6,2020-2039,14.914599343750002
6,2040-2059,15.99775675
6,2060-2079,17.389316218750004
6,2080-2099,18.72846009375
7,2020-2039,17.801646062499998
7,2040-2059,19.16065871875
7,2060-2079,20.508896875
7,2080-2099,22.015713437500004
8,2020-2039,16.874957374999997
8,2040-2059,18.3135773125
8,2060-2079,19.7662723125
8,2080-2099,21.440720749999997
9,2020-2039,11.766479875
9,2040-2059,12.887615656249999
9,2060-2079,14.368596218749998
9,2080-2099,16.0915644375
10,2020-2039,4.64862411875
10,2040-2059,5.85958974375
10,2060-2079,7.131211481250001
10,2080-2099,8.650134843750001
11,2020-2039,-1.6739322074999998
11,2040-2059,-0.4351890306249999
11,2060-2079,0.9004514687499999
11,2080-2099,2.2394822887499997
12,2020-2039,-6.61653175625
12,2040-2059,-5.4931504375
12,2060-2079,-4.062027049375
12,2080-2099,-2.664356370625
