Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,19.902705875000002
1,2040-2059,21.036149562499997
1,2060-2079,22.135140625
1,2080-2099,23.4053889375
2,2020-2039,22.556132125
2,2040-2059,23.635853562500003
2,2060-2079,24.682461312500003
2,2080-2099,25.94829625
3,2020-2039,26.628644750000003
3,2040-2059,27.670354625
3,2060-2079,28.694222375000003
3,2080-2099,29.822831875000002
4,2020-2039,30.170759
4,2040-2059,31.221492750000003
4,2060-2079,32.1310786875
4,2080-2099,33.1796560625
5,2020-2039,31.240759999999995
5,2040-2059,32.1185193125
5,2060-2079,33.084098625
5,2080-2099,33.9887790625
6,2020-2039,30.7303428125
6,2040-2059,31.586635937499995
6,2060-2079,32.568905687500006
6,2080-2099,33.4925339375
7,2020-2039,29.276746562500005
7,2040-2059,30.03374825
7,2060-2079,30.894648500000002
7,2080-2099,31.722678687499993
8,2020-2039,28.624202500000003
8,2040-2059,29.3963996875
8,2060-2079,30.1916030625
8,2080-2099,31.014328375
9,2020-2039,28.350620250000002
9,2040-2059,29.157163874999995
9,2060-2079,30.097339812499996
9,2080-2099,30.9800539375
10,2020-2039,27.0118879375
10,2040-2059,27.818484375
10,2060-2079,28.881119000000005
10,2080-2099,29.807887437499996
11,2020-2039,23.597455625000002
11,2040-2059,24.6840521875
11,2060-2079,25.655999312500004
11,2080-2099,26.6923051875
12,2020-2039,20.3012275625
12,2040-2059,21.380798374999998
12,2060-2079,22.408217125
12,2080-2099,23.6770185625
