Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,22.2924678125
1,2040-2059,23.0821025
1,2060-2079,24.018378374999998
1,2080-2099,25.0969484375
2,2020-2039,22.2869520625
2,2040-2059,22.915450999999997
2,2060-2079,24.0311431875
2,2080-2099,24.998564125
3,2020-2039,21.5324525625
3,2040-2059,22.2325541875
3,2060-2079,23.296528687500004
3,2080-2099,24.324680124999997
4,2020-2039,19.7719581875
4,2040-2059,20.529755625
4,2060-2079,21.543313062499998
4,2080-2099,22.699880687500002
5,2020-2039,16.7670850625
5,2040-2059,17.616693812500003
5,2060-2079,18.8058345625
5,2080-2099,19.904824375
6,2020-2039,14.28575790625
6,2040-2059,15.063256500000001
6,2060-2079,16.2727250625
6,2080-2099,17.290073500000002
7,2020-2039,13.9141853125
7,2040-2059,14.688902781249999
7,2060-2079,15.809391875000003
7,2080-2099,16.784506812500002
8,2020-2039,15.615354249999998
8,2040-2059,16.439330625
8,2060-2079,17.459194125000003
8,2080-2099,18.509632
9,2020-2039,17.896658437499998
9,2040-2059,18.894451749999998
9,2060-2079,20.04950425
9,2080-2099,21.0598903125
10,2020-2039,19.458381125000002
10,2040-2059,20.562915125
10,2060-2079,21.6675526875
10,2080-2099,22.744178125
11,2020-2039,20.4987495
11,2040-2059,21.299667812500005
11,2060-2079,22.328093437499998
11,2080-2099,23.6177050625
12,2020-2039,21.5814441875
12,2040-2059,22.261789500000003
12,2060-2079,23.3102668125
12,2080-2099,24.407004750000002
