Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,9.3718779
1,2040-2059,10.2494641875
1,2060-2079,11.27760046875
1,2080-2099,12.318205312499998
2,2020-2039,11.97032284375
2,2040-2059,12.807107468749997
2,2060-2079,14.0000511875
2,2080-2099,15.017687218750002
3,2020-2039,16.515115
3,2040-2059,17.5878976875
3,2060-2079,18.46579325
3,2080-2099,19.9281766875
4,2020-2039,21.646823625
4,2040-2059,22.717495749999998
4,2060-2079,24.0791380625
4,2080-2099,25.343560687500002
5,2020-2039,27.1971376875
5,2040-2059,28.537987499999996
5,2060-2079,29.806726312499997
5,2080-2099,31.235313062499998
6,2020-2039,33.212392625
6,2040-2059,34.71480737499999
6,2060-2079,36.10205175
6,2080-2099,37.6384079375
7,2020-2039,36.8911606875
7,2040-2059,38.20844581249999
7,2060-2079,39.685976999999994
7,2080-2099,41.313523187499996
8,2020-2039,36.327277875
8,2040-2059,37.698713999999995
8,2060-2079,39.37506318750001
8,2080-2099,40.90494125000001
9,2020-2039,31.782113312499998
9,2040-2059,33.0316194375
9,2060-2079,34.681790750000005
9,2080-2099,36.258876875
10,2020-2039,23.8937365625
10,2040-2059,25.2780693125
10,2060-2079,26.8590389375
10,2080-2099,28.174179375000005
11,2020-2039,15.796434999999997
11,2040-2059,16.925605
11,2060-2079,18.185179187499998
11,2080-2099,19.403596125
12,2020-2039,10.4934245625
12,2040-2059,11.30611875
12,2060-2079,12.55050959375
12,2080-2099,13.63275409375
