Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,15.67074684375
1,2040-2059,15.978608312499997
1,2060-2079,15.965224843749997
1,2080-2099,15.9236023125
2,2020-2039,18.571224375000003
2,2040-2059,19.0757354375
2,2060-2079,19.060774437499997
2,2080-2099,18.81311509375
3,2020-2039,23.9569956875
3,2040-2059,23.995479687499998
3,2060-2079,24.077472062499996
3,2080-2099,24.093290312500002
4,2020-2039,29.483924625
4,2040-2059,29.83876925
4,2060-2079,29.635305375000005
4,2080-2099,29.633455499999997
5,2020-2039,34.40437587499999
5,2040-2059,34.7934035
5,2060-2079,34.652992812499996
5,2080-2099,34.74590675
6,2020-2039,37.374202749999995
6,2040-2059,37.7081065
6,2060-2079,37.652220375
6,2080-2099,37.576100375
7,2020-2039,37.2946815625
7,2040-2059,37.5992391875
7,2060-2079,37.7350481875
7,2080-2099,37.6344563125
8,2020-2039,36.183082
8,2040-2059,36.49858906250001
8,2060-2079,36.425877937500005
8,2080-2099,36.636762312500004
9,2020-2039,34.089946875
9,2040-2059,34.4030101875
9,2060-2079,34.425002812500004
9,2080-2099,34.52543075
10,2020-2039,29.542092625000006
10,2040-2059,29.713170062499994
10,2060-2079,29.807770437500004
10,2080-2099,29.9204430625
11,2020-2039,22.3532979375
11,2040-2059,22.650176937500003
11,2060-2079,22.584452062500002
11,2080-2099,22.54525425
12,2020-2039,16.680051375
12,2040-2059,17.068269906250002
12,2060-2079,17.08266246875
12,2080-2099,16.8858715
