Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,7.448622381250001
1,2040-2059,7.528253087499999
1,2060-2079,7.46610556875
1,2080-2099,7.40930903125
2,2020-2039,7.685926149999999
2,2040-2059,7.64826275625
2,2060-2079,7.5709056624999995
2,2080-2099,7.43738468125
3,2020-2039,8.79689400625
3,2040-2059,8.917089874999999
3,2060-2079,8.791473912499999
3,2080-2099,8.72251874375
4,2020-2039,11.128617281250001
4,2040-2059,11.280918125000001
4,2060-2079,11.135418737500002
4,2080-2099,11.066441274999999
5,2020-2039,14.440345812499999
5,2040-2059,14.585745406250002
5,2060-2079,14.443505562499999
5,2080-2099,14.390053656250002
6,2020-2039,17.6676318125
6,2040-2059,17.91859396875
6,2060-2079,17.874191218750003
6,2080-2099,17.612224562499996
7,2020-2039,19.415857812499997
7,2040-2059,19.879353812500003
7,2060-2079,19.7960825
7,2080-2099,19.647400937500002
8,2020-2039,19.174640375000003
8,2040-2059,19.470252625
8,2060-2079,19.372368937499996
8,2080-2099,19.192470250000003
9,2020-2039,16.72029025
9,2040-2059,16.9458685625
9,2060-2079,16.775365562500003
9,2080-2099,16.90206475
10,2020-2039,13.275949718749999
10,2040-2059,13.446912875
10,2060-2079,13.433851687499999
10,2080-2099,13.197029031249999
11,2020-2039,10.09274053125
11,2040-2059,10.222696943750002
11,2060-2079,10.2566083125
11,2080-2099,10.057744674999999
12,2020-2039,8.300262843750001
12,2040-2059,8.2926307875
12,2060-2079,8.35416499375
12,2080-2099,8.29980728125
