Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,7.579994243750002
1,2040-2059,8.079633425
1,2060-2079,8.0232549875
1,2080-2099,7.91018068125
2,2020-2039,8.91414860625
2,2040-2059,9.2383279125
2,2060-2079,9.2526761
2,2080-2099,9.12775295625
3,2020-2039,12.270454156249999
3,2040-2059,12.609760562499998
3,2060-2079,12.57293825
3,2080-2099,12.59625259375
4,2020-2039,16.890816968750002
4,2040-2059,17.237222125000002
4,2060-2079,17.2182298125
4,2080-2099,17.0716874375
5,2020-2039,22.0269995625
5,2040-2059,22.416316812500003
5,2060-2079,22.455283437500004
5,2080-2099,22.316686125
6,2020-2039,27.1982615625
6,2040-2059,27.567600312499994
6,2060-2079,27.343129687500003
6,2080-2099,27.394906812500004
7,2020-2039,30.7425054375
7,2040-2059,31.080875125
7,2060-2079,30.985139187499996
7,2080-2099,30.88445425
8,2020-2039,30.2626249375
8,2040-2059,30.680098562500003
8,2060-2079,30.699206125000003
8,2080-2099,30.581371812499995
9,2020-2039,24.896718125
9,2040-2059,25.4715026875
9,2060-2079,25.413645
9,2080-2099,25.146126250000002
10,2020-2039,18.25587225
10,2040-2059,18.419334
10,2060-2079,18.474279499999998
10,2080-2099,18.4345420625
11,2020-2039,12.516440625000001
11,2040-2059,12.73933175
11,2060-2079,12.7713771875
11,2080-2099,12.866122250000002
12,2020-2039,8.941893631250002
12,2040-2059,9.23777740625
12,2060-2079,9.20842243125
12,2080-2099,9.225340137500002
