Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,34.988862624999996
1,2040-2059,35.2468336875
1,2060-2079,35.19791825000001
1,2080-2099,35.201551125
2,2020-2039,36.696293499999996
2,2040-2059,36.962929374999995
2,2060-2079,36.968106375
2,2080-2099,37.0656911875
3,2020-2039,37.3285553125
3,2040-2059,37.610592624999995
3,2060-2079,37.702957625
3,2080-2099,37.6352881875
4,2020-2039,35.554104062499995
4,2040-2059,35.810694250000005
4,2060-2079,35.95158899999999
4,2080-2099,35.8665973125
5,2020-2039,33.471555374999994
5,2040-2059,33.69418718749999
5,2060-2079,33.876796750000004
5,2080-2099,33.77891925
6,2020-2039,31.776754124999997
6,2040-2059,31.916224437500002
6,2060-2079,32.0209425625
6,2080-2099,32.04364075
7,2020-2039,30.3499588125
7,2040-2059,30.580085
7,2060-2079,30.6804509375
7,2080-2099,30.718375187499998
8,2020-2039,29.481489687499998
8,2040-2059,29.712422062499996
8,2060-2079,29.713190562499996
8,2080-2099,29.8734568125
9,2020-2039,30.006580687500005
9,2040-2059,30.160025312499997
9,2060-2079,30.308817187499997
9,2080-2099,30.294250624999997
10,2020-2039,31.448093375000003
10,2040-2059,31.682300312499997
10,2060-2079,31.74197525
10,2080-2099,31.770916499999995
11,2020-2039,33.149570874999995
11,2040-2059,33.2120956875
11,2060-2079,33.2920278125
11,2080-2099,33.339051437500004
12,2020-2039,33.8088081875
12,2040-2059,33.902022125
12,2060-2079,33.9925578125
12,2080-2099,34.078985812499994
