Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,29.777404125000004
1,2040-2059,30.177651687499992
1,2060-2079,30.0943804375
1,2080-2099,30.060873250000007
2,2020-2039,32.362266562500004
2,2040-2059,32.63367387500001
2,2060-2079,32.64009325
2,2080-2099,32.639801687500004
3,2020-2039,35.1273439375
3,2040-2059,35.53293575000001
3,2060-2079,35.5296823125
3,2080-2099,35.457178125
4,2020-2039,36.3408765625
4,2040-2059,36.68258899999999
4,2060-2079,36.745673687499995
4,2080-2099,36.7296915
5,2020-2039,36.42088225
5,2040-2059,36.767649562500004
5,2060-2079,36.8082846875
5,2080-2099,36.766091625
6,2020-2039,36.713324500000006
6,2040-2059,36.89868225
6,2060-2079,36.91555150000001
6,2080-2099,36.9115208125
7,2020-2039,35.952152250000005
7,2040-2059,36.236937625
7,2060-2079,36.3145115
7,2080-2099,36.29348475
8,2020-2039,35.397487500000004
8,2040-2059,35.649784312499996
8,2060-2079,35.649303375
8,2080-2099,35.702831875
9,2020-2039,35.340388937499995
9,2040-2059,35.647180625000004
9,2060-2079,35.655669749999994
9,2080-2099,35.61140562500001
10,2020-2039,34.49839687499999
10,2040-2059,34.7904835625
10,2060-2079,34.6943896875
10,2080-2099,34.755266750000004
11,2020-2039,32.027665125000006
11,2040-2059,32.329637937499996
11,2060-2079,32.221765875
11,2080-2099,32.290141875
12,2020-2039,29.715586624999993
12,2040-2059,30.111151187499996
12,2060-2079,30.0128035625
12,2080-2099,29.9672128125
