Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,25.4150275625
1,2040-2059,25.611756
1,2060-2079,25.669827374999997
1,2080-2099,25.641916124999998
2,2020-2039,25.131526375
2,2040-2059,25.300913062499998
2,2060-2079,25.388971999999995
2,2080-2099,25.355865249999997
3,2020-2039,25.271315375000004
3,2040-2059,25.454368437500005
3,2060-2079,25.528066562499998
3,2080-2099,25.4987416875
4,2020-2039,25.6683294375
4,2040-2059,25.877544687500006
4,2060-2079,25.933040874999996
4,2080-2099,25.879183062499997
5,2020-2039,26.16047637500001
5,2040-2059,26.332611249999996
5,2060-2079,26.4061831875
5,2080-2099,26.3523855625
6,2020-2039,26.6905659375
6,2040-2059,26.852684125000003
6,2060-2079,26.9328955
6,2080-2099,26.869475750000003
7,2020-2039,27.232558000000004
7,2040-2059,27.3883454375
7,2060-2079,27.466209
7,2080-2099,27.403353187500002
8,2020-2039,27.714222125
8,2040-2059,27.8920896875
8,2060-2079,27.956100875000008
8,2080-2099,27.875545250000002
9,2020-2039,27.926086375000004
9,2040-2059,28.112649312499997
9,2060-2079,28.166283875
9,2080-2099,28.092423375
10,2020-2039,27.735544312500004
10,2040-2059,27.913779437499997
10,2060-2079,27.950121
10,2080-2099,27.883265125
11,2020-2039,27.092441687499996
11,2040-2059,27.289074562499998
11,2060-2079,27.3248915625
11,2080-2099,27.255254562500003
12,2020-2039,26.1836120625
12,2040-2059,26.374134062499998
12,2060-2079,26.4239264375
12,2080-2099,26.364680250000003
