Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,27.029523875
1,2040-2059,27.163252625
1,2060-2079,27.241570250000002
1,2080-2099,27.245470937499995
2,2020-2039,27.421715593749997
2,2040-2059,27.5926920625
2,2060-2079,27.660025000000005
2,2080-2099,27.641070781250004
3,2020-2039,27.376341625
3,2040-2059,27.51058853125
3,2060-2079,27.613805437499995
3,2080-2099,27.599136125
4,2020-2039,26.656146906250004
4,2040-2059,26.806728812499998
4,2060-2079,26.855984406250005
4,2080-2099,26.875101406250007
5,2020-2039,25.371682031250007
5,2040-2059,25.505620781250006
5,2060-2079,25.50246128125
5,2080-2099,25.524937843749996
6,2020-2039,23.921025031250007
6,2040-2059,24.066243375000003
6,2060-2079,24.109481093750002
6,2080-2099,24.122585406249993
7,2020-2039,22.90070525
7,2040-2059,23.034082281249994
7,2060-2079,23.050434343750002
7,2080-2099,23.075040531250004
8,2020-2039,22.40036890625
8,2040-2059,22.517928624999996
8,2060-2079,22.533884874999995
8,2080-2099,22.56967965625
9,2020-2039,22.5132671875
9,2040-2059,22.622134374999998
9,2060-2079,22.636069593750005
9,2080-2099,22.664029968749997
10,2020-2039,23.278748875000005
10,2040-2059,23.38177375
10,2060-2079,23.37508584375
10,2080-2099,23.397075531249993
11,2020-2039,24.6649739375
11,2040-2059,24.76666071875
11,2060-2079,24.790541500000007
11,2080-2099,24.791093125000007
12,2020-2039,26.088156406249993
12,2040-2059,26.228220218749993
12,2060-2079,26.247065750000004
12,2080-2099,26.285574124999997
