Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,32.059311625
1,2040-2059,32.49227725
1,2060-2079,32.335213812499994
1,2080-2099,32.46514125
2,2020-2039,31.339530625
2,2040-2059,31.967002124999997
2,2060-2079,31.9898155
2,2080-2099,32.0236095625
3,2020-2039,30.865624
3,2040-2059,31.205299125000003
3,2060-2079,31.1300523125
3,2080-2099,31.151003187500002
4,2020-2039,28.9692436875
4,2040-2059,29.2992145
4,2060-2079,29.396355
4,2080-2099,29.340036249999997
5,2020-2039,25.741472624999993
5,2040-2059,26.122122937500002
5,2060-2079,26.0669474375
5,2080-2099,26.0402975
6,2020-2039,23.079272187500003
6,2040-2059,23.344542
6,2060-2079,23.29639
6,2080-2099,23.3427279375
7,2020-2039,23.0379631875
7,2040-2059,23.3856520625
7,2060-2079,23.382811437500003
7,2080-2099,23.355700187500002
8,2020-2039,26.668437937500002
8,2040-2059,26.751273375
8,2060-2079,26.820123875000007
8,2080-2099,26.797837874999995
9,2020-2039,31.222581687499996
9,2040-2059,31.582399374999994
9,2060-2079,31.458618500000004
9,2080-2099,31.436826812499994
10,2020-2039,34.01447087500001
10,2040-2059,34.47187087499999
10,2060-2079,34.559855375
10,2080-2099,34.413418875000005
11,2020-2039,33.4395310625
11,2040-2059,34.0164575625
11,2060-2079,34.1151486875
11,2080-2099,34.0326834375
12,2020-2039,32.710938937499996
12,2040-2059,32.9556676875
12,2060-2079,33.0986853125
12,2080-2099,32.97320875
