Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.6546841875
1,2040-2059,28.910239562500003
1,2060-2079,28.915175062499998
1,2080-2099,28.955780375
2,2020-2039,28.424211562499995
2,2040-2059,28.820537687500003
2,2060-2079,28.9065464375
2,2080-2099,28.9365081875
3,2020-2039,28.735028125000003
3,2040-2059,29.0401350625
3,2060-2079,29.0097599375
3,2080-2099,29.05803825
4,2020-2039,28.133490687500004
4,2040-2059,28.501354999999993
4,2060-2079,28.60820199999999
4,2080-2099,28.496854937499993
5,2020-2039,26.657004875
5,2040-2059,26.9793270625
5,2060-2079,26.962602625000002
5,2080-2099,26.964821
6,2020-2039,24.83276725
6,2040-2059,25.176885249999998
6,2060-2079,25.072684812500004
6,2080-2099,25.098957687500004
7,2020-2039,24.979169874999997
7,2040-2059,25.2746034375
7,2060-2079,25.149076125
7,2080-2099,25.2436699375
8,2020-2039,28.1632481875
8,2040-2059,28.195444374999997
8,2060-2079,28.185839124999998
8,2080-2099,28.3490185625
9,2020-2039,32.279352375
9,2040-2059,32.594623125
9,2060-2079,32.5296748125
9,2080-2099,32.6198488125
10,2020-2039,34.47226806249999
10,2040-2059,34.77426749999999
10,2060-2079,34.8429513125
10,2080-2099,34.694996125
11,2020-2039,32.038249125
11,2040-2059,32.59876775000001
11,2060-2079,32.7091211875
11,2080-2099,32.5561286875
12,2020-2039,29.603159875
12,2040-2059,29.919703187499998
12,2060-2079,29.949895749999992
12,2080-2099,29.985182437500004
