Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,1.7663108025
1,2040-2059,2.0117230575000002
1,2060-2079,2.1052768578124996
1,2080-2099,2.016344146625
2,2020-2039,3.61550419375
2,2040-2059,3.8382657125
2,2060-2079,4.070683000000001
2,2080-2099,4.0851598375
3,2020-2039,7.7126361875
3,2040-2059,8.05145443125
3,2060-2079,8.09740698125
3,2080-2099,8.142197124999997
4,2020-2039,13.161084187500002
4,2040-2059,13.549390687499997
4,2060-2079,13.4485445625
4,2080-2099,13.534482874999998
5,2020-2039,19.168041875
5,2040-2059,19.5629930625
5,2060-2079,19.4998735625
5,2080-2099,19.498265375000003
6,2020-2039,24.59814375
6,2040-2059,24.8259805625
6,2060-2079,24.78368125
6,2080-2099,24.8180845
7,2020-2039,27.5679928125
7,2040-2059,27.775866312499996
7,2060-2079,27.797646812500005
7,2080-2099,27.7251764375
8,2020-2039,26.573447999999996
8,2040-2059,26.825049250000003
8,2060-2079,26.7950270625
8,2080-2099,26.708669875000002
9,2020-2039,21.636434312499997
9,2040-2059,21.9736039375
9,2060-2079,21.9116038125
9,2080-2099,21.8708701875
10,2020-2039,14.645190625000003
10,2040-2059,14.924314593749997
10,2060-2079,14.990570625000004
10,2080-2099,14.93334621875
11,2020-2039,7.486116231249999
11,2040-2059,7.82578521875
11,2060-2079,7.714285849999999
11,2080-2099,7.78628221875
12,2020-2039,2.727327038125
12,2040-2059,3.0976566418750004
12,2060-2079,3.205061785
12,2080-2099,3.0981808437499994
